,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,15288500.0,4033750.0,-6964250.0,,
June 2012,15288500.0,4033750.0,-6964250.0,,
September 2012,15288500.0,4033750.0,-6964250.0,,
December 2012,15288500.0,4033750.0,-6964250.0,,
March 2013,22779000.0,6318000.0,-9371000.0,,
June 2013,28367000.0,8058000.0,-10463000.0,,
September 2013,32393000.0,9361000.0,-10136000.0,,
December 2013,40552000.0,11510000.0,-13153000.0,,
March 2014,49856000.0,14217000.0,-19595000.0,,
June 2014,61157000.0,17417000.0,-26117000.0,,
September 2014,65560000.0,19679000.0,-28389000.0,,
December 2014,68224000.0,19025000.0,-24745000.0,,
March 2015,75413000.0,21709000.0,-28986000.0,,
June 2015,81848000.0,24539000.0,-30109000.0,,
September 2015,81038000.0,22936000.0,-28574000.0,,
December 2015,89917000.0,24806000.0,-32400000.0,,
March 2016,97033000.0,26147000.0,-42682000.0,,
June 2016,102063000.0,29593000.0,-39950000.0,,
September 2016,104055000.0,28738000.0,-39272000.0,,
December 2016,110410000.0,31744000.0,-36411000.0,,
