,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2014,53623.0,53623.0,-53623.0,0.0,0.0,
December 2014,30188.0,30188.0,-25375.0,68206.0,7678.0,
March 2015,780366.0,775299.0,-774766.0,116144.0,25934.0,90210.0
June 2015,326551.0,320939.0,-320152.0,144255.0,9245.0,
September 2015,285431.0,279100.0,-335942.0,728723.0,42512.0,132040.0
December 2015,274269.0,262239.0,-69604.0,707704.0,18515.0,
March 2016,89659.0,84279.0,-340500.0,720853.0,41365.0,
June 2016,157835.0,118513.0,-420864.0,2171870.0,61284.0,
September 2016,304691.0,320727.0,-1721122.0,2185996.0,131969.0,205842.0
December 2016,469693.0,435158.0,-820981.0,3878540.0,405580.0,409974.0
March 2017,500581.0,460736.0,-464880.0,3995761.0,493851.0,469848.0
June 2017,622526.0,582113.0,-570454.0,3970927.0,466318.0,434893.0
September 2017,1042549.0,976203.0,-1733734.0,6017934.0,627572.0,
December 2017,877662.0,820275.0,-994482.0,6166914.0,856100.0,
March 2018,2296863.0,2213094.0,-1679802.0,11307914.0,3491936.0,
June 2018,2115253.0,1989753.0,-3199989.0,,,
September 2018,2414883.0,2478666.0,-5759818.0,14354960.0,608670.0,
December 2018,1555506.0,1496640.0,-2596659.0,17612872.0,914554.0,
March 2019,1262778.0,1205662.0,-3713725.0,16975159.0,515720.0,
June 2019,1566830.0,1504539.0,-1321278.0,16263481.0,1051424.0,
September 2019,2004550.0,1948346.0,-10917059.0,8386159.0,982400.0,
December 2019,1296154.0,1267924.0,-2314808.0,8065849.0,1033855.0,
March 2020,1446465.0,1419188.0,-2952543.0,7412517.0,913116.0,
June 2020,165780.0,147873.0,-1349408.0,6853141.0,870891.0,
