,NetIncomeLoss,Assets,AssetsCurrent
September 2009,-4112250.0,,
December 2009,-4112250.0,,
March 2010,-4112250.0,,
June 2010,-4112250.0,,
September 2010,2704000.0,,
December 2010,2502000.0,,
March 2011,952000.0,,
June 2011,-15530000.0,276060000.0,153414000.0
September 2011,18688000.0,288510000.0,165424000.0
December 2011,5211000.0,289269000.0,163446000.0
March 2012,3881000.0,275750000.0,152558000.0
June 2012,5795000.0,275128000.0,154010000.0
September 2012,4272000.0,283923000.0,166528000.0
December 2012,4123000.0,268576000.0,155739000.0
March 2013,3101000.0,281226000.0,163769000.0
June 2013,24779000.0,307764000.0,185350000.0
September 2013,2487000.0,333169000.0,210252000.0
December 2013,3096000.0,320804000.0,201651000.0
March 2014,1431000.0,332563000.0,214764000.0
June 2014,5037000.0,335585000.0,221041000.0
September 2014,3485000.0,344582000.0,229058000.0
December 2014,4002000.0,341850000.0,220767000.0
March 2015,5165000.0,343654000.0,229726000.0
June 2015,6763000.0,362881000.0,250360000.0
September 2015,4492000.0,377911000.0,266699000.0
December 2015,3937000.0,492198000.0,248577000.0
March 2016,-14297000.0,462259000.0,243852000.0
June 2016,5909000.0,478478000.0,248245000.0
September 2016,3639000.0,483016000.0,258683000.0
December 2016,3998000.0,495840000.0,277622000.0
March 2017,4498000.0,520623000.0,281566000.0
