,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,210372.0,210372.0,-210372.0,,,
December 2010,210222.0,210222.0,-210222.0,,,
March 2011,718199.0,696730.0,-639608.0,,,
June 2011,1844152.0,1830389.0,-2025438.0,326830.0,153021.0,
September 2011,669388.0,654333.0,-627906.0,438580.0,270574.0,
December 2011,1358030.0,1336652.0,-1306559.0,360748.0,206938.0,
March 2012,1139204.0,1124191.0,-1158609.0,290046.0,152822.0,
June 2012,2496834.0,2471548.0,-2428308.0,267247.0,146711.0,
September 2012,253067.0,230785.0,-200469.0,223425.0,119475.0,
December 2012,41841.0,,-24711.0,179933.0,91974.0,
March 2013,5938906.0,,-5936267.0,149539.0,78187.0,
June 2013,460274.0,,-476358.0,15651.0,64005.0,10809.0
September 2013,2104360.0,,-2104360.0,102588.0,64005.0,38583.0
December 2013,27517927.0,,-27517927.0,83628.0,64005.0,19623.0
March 2014,86289.0,,-86289.0,,,
June 2014,237634.0,,-237634.0,15651.0,3592.0,10809.0
September 2014,58560.0,,-58560.0,14314.0,3592.0,10097.0
December 2014,87135.0,,-87135.0,12977.0,3592.0,9385.0
March 2015,2928986.0,,-2928986.0,12265.0,3592.0,8673.0
June 2015,293904.0,,-293904.0,9962.0,2001.0,7961.0
September 2015,505620.0,,-505620.0,9250.0,2001.0,7249.0
December 2015,1100500.0,,1100500.0,8538.0,2001.0,6537.0
March 2016,5323.0,,-5323.0,5825.0,,5825.0
June 2016,45843.0,,-2246843.0,5113.0,0.0,5113.0
September 2016,24509.0,,-24509.0,4401.0,,
December 2016,6792.0,,6792.0,3689.0,,
March 2017,4000.0,,-4000.0,2977.0,,
June 2017,17894.0,,-31478.0,2265.0,0.0,2265.0
September 2017,16701.0,,-16701.0,1553.0,0.0,1553.0
December 2017,451518.0,,451518.0,841.0,0.0,841.0
March 2018,31982.0,,-31982.0,13871.0,982.0,12889.0
