,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,1906415.5,-1569787.5,,,
June 2011,1906415.5,-1569787.5,,,
September 2011,5247284.0,-5247675.0,,,
December 2011,1034114.0,-1225784.0,15993778.0,690799.0,30018.0
March 2012,2130833.0,-2128133.0,,,
June 2012,973953.0,-864906.0,,,
September 2012,1101761.0,-1118824.0,15436278.0,1112288.0,0.0
December 2012,3954851.0,-3881333.0,21960034.0,1064566.0,0.0
March 2013,1538313.0,-1513904.0,22344008.0,609100.0,
June 2013,1571152.0,-2222897.0,22481270.0,440472.0,
September 2013,1559205.0,-2319384.0,23913450.0,1934832.0,
December 2013,1602831.0,-743399.0,22637383.0,613822.0,
March 2014,2500802.0,-3392301.0,22478786.0,707774.0,
June 2014,1383227.0,-1483742.0,22540143.0,721265.0,
September 2014,1601745.0,-1292633.0,24255220.0,452068.0,
