,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1260900.0,,
June 2010,2539500.0,,
September 2010,1792200.0,,
December 2010,-33562000.0,225633300.0,22301300.0
March 2011,3323500.0,,
June 2011,2017600.0,207117500.0,15747000.0
September 2011,1995100.0,201317600.0,14120700.0
December 2011,301000.0,194797400.0,11301200.0
March 2012,-590700.0,188512700.0,8243100.0
June 2012,-1070000.0,184184800.0,7563800.0
September 2012,-1345500.0,182124100.0,12389400.0
December 2012,-1073600.0,176024700.0,14419900.0
March 2013,-84800.0,167731400.0,11856400.0
June 2013,650300.0,162158100.0,11896900.0
September 2013,1700.0,155153600.0,10360500.0
December 2013,-4057200.0,142801000.0,11791400.0
March 2014,2216800.0,136068200.0,8140600.0
June 2014,1528100.0,131976500.0,7086000.0
September 2014,-1670100.0,126070500.0,3815100.0
December 2014,-81650900.0,43356100.0,4356400.0
March 2015,905500.0,42528800.0,4230800.0
June 2015,-118700.0,40364800.0,2978800.0
September 2015,-152900.0,39002100.0,2632400.0
December 2015,-199300.0,38013000.0,2515500.0
March 2016,-276100.0,37105000.0,2312500.0
June 2016,-328200.0,36312000.0,2140600.0
September 2016,-21300.0,35186000.0,1629700.0
December 2016,134400.0,34368900.0,1477400.0
March 2017,860600.0,34652700.0,2330800.0
June 2017,646000.0,33742100.0,1930100.0
September 2017,251500.0,2105400.0,390500.0
