,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,274324750.0,13491250.0,17424750.0,,,
June 2011,274324750.0,13491250.0,17424750.0,,,
September 2011,274324750.0,13491250.0,17424750.0,,,
December 2011,274324750.0,13491250.0,17424750.0,,,
March 2012,252428500.0,12317000.0,-3917500.0,,,
June 2012,252428500.0,12317000.0,-3917500.0,,,
September 2012,252428500.0,12317000.0,-3917500.0,,,
December 2012,252428500.0,12317000.0,-3917500.0,1560581000.0,454880000.0,1105701000.0
March 2013,249178000.0,11744000.0,-561000.0,,,
June 2013,275869000.0,12239000.0,-13015000.0,,,
September 2013,255914000.0,12505000.0,-2966000.0,,,
December 2013,275764000.0,14681000.0,-9833000.0,1548559000.0,471773000.0,1076786000.0
March 2014,266442000.0,10436000.0,21041000.0,1546673000.0,495120000.0,1051553000.0
June 2014,263171000.0,12938000.0,571000.0,1608828000.0,557960000.0,1050868000.0
September 2014,253424000.0,11279000.0,88337000.0,1547916000.0,554130000.0,993786000.0
December 2014,,13274000.0,3205000.0,1306229000.0,357867000.0,948972000.0
March 2015,,11364000.0,13634000.0,1233652000.0,402847000.0,
June 2015,,11701000.0,16412000.0,1267848000.0,417367000.0,
September 2015,,12465000.0,23760000.0,1272417000.0,453070000.0,
December 2015,,10706000.0,21696000.0,1182817000.0,388811000.0,
March 2016,,11769000.0,8769000.0,1238464000.0,415994000.0,
June 2016,,10286000.0,-4241000.0,1180269000.0,385764000.0,
September 2016,,10073000.0,11926000.0,1233411000.0,429364000.0,
December 2016,,12401000.0,18489000.0,1158708000.0,401851000.0,
March 2017,,9726000.0,9726000.0,1201990000.0,452978000.0,
June 2017,,13259000.0,-2104000.0,1328382000.0,474478000.0,
September 2017,,12327000.0,21143000.0,1385882000.0,513605000.0,
December 2017,,14367000.0,41718000.0,1724710000.0,852339000.0,
March 2018,,14361000.0,25649000.0,1507180000.0,627642000.0,
June 2018,,15016000.0,16755000.0,1522389000.0,661563000.0,
September 2018,,14506000.0,41176000.0,1541296000.0,678034000.0,
December 2018,,17579000.0,45009000.0,1975735000.0,810699000.0,
March 2019,,17229000.0,51616000.0,2013395000.0,843751000.0,
June 2019,,19472000.0,10259000.0,2029777000.0,837892000.0,
September 2019,,17961000.0,1207000.0,1949653000.0,783008000.0,
December 2019,,19565000.0,-72721000.0,2065720000.0,844697000.0,
March 2020,,17570000.0,-3392000.0,1951989000.0,788553000.0,
June 2020,,16368000.0,-8411000.0,1973609000.0,783636000.0,
September 2020,,15388000.0,7545000.0,2044735000.0,834480000.0,
December 2020,,17541000.0,-12977000.0,2129126000.0,874852000.0,
March 2021,,20548000.0,5933000.0,2178266000.0,935079000.0,
June 2021,,20235000.0,21415000.0,2214698000.0,937601000.0,
September 2021,,19476000.0,69118000.0,2231753000.0,952276000.0,
December 2021,,18674000.0,74522000.0,2351232000.0,1064305000.0,
March 2022,,22198000.0,88897000.0,2456944000.0,1169385000.0,
June 2022,,23620000.0,71372000.0,2415716000.0,1169114000.0,
