,NetIncomeLoss,Assets
March 2009,2702500.0,
June 2009,2702500.0,
September 2009,2702500.0,
December 2009,2702500.0,
March 2010,1718000.0,
June 2010,2216000.0,
September 2010,1815000.0,
December 2010,3854000.0,638788000.0
March 2011,3538000.0,
June 2011,1518000.0,647718000.0
September 2011,-1623000.0,646962000.0
December 2011,-5944000.0,660621000.0
March 2012,374000.0,664961000.0
June 2012,-1638000.0,685928000.0
September 2012,-1307000.0,684482000.0
December 2012,5328000.0,709862000.0
March 2013,-1719000.0,749953000.0
June 2013,-1435000.0,1081229000.0
September 2013,3289000.0,1083318000.0
December 2013,3493000.0,1121931000.0
March 2014,3998000.0,1163815000.0
June 2014,3195000.0,1249108000.0
September 2014,1495000.0,1491668000.0
December 2014,4664000.0,1516192000.0
