,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1671278.0,285180.0,1125187.0,-856593.0,,,
June 2010,1614444.0,247256.0,1184351.0,-2039887.0,,,
September 2010,1677487.0,264703.0,1205146.0,-644510.0,,,
December 2010,1535899.0,277149.0,1117600.0,-481454.0,6051973.0,3313690.0,2738283.0
March 2011,1629160.0,264760.0,1186168.0,-463999.0,,,
June 2011,1479294.0,241056.0,1109073.0,-452105.0,6141572.0,3785272.0,2356300.0
September 2011,1617042.0,240812.0,1082393.0,-493753.0,5710258.0,3739096.0,1971162.0
December 2011,1326470.0,236154.0,935699.0,-400795.0,4701873.0,3335352.0,1366521.0
March 2012,1204999.0,199784.0,892734.0,69899.0,4886665.0,3397490.0,1489175.0
June 2012,1114746.0,174112.0,847945.0,-350718.0,4739961.0,3160792.0,1579169.0
September 2012,1045497.0,163754.0,801320.0,-330994.0,4584324.0,2898470.0,1685854.0
December 2012,1082818.0,141781.0,861367.0,-182315.0,4331980.0,2274641.0,2057339.0
March 2013,1188308.0,168427.0,946780.0,-194825.0,4883398.0,3018181.0,1865217.0
June 2013,1268328.0,169922.0,1020216.0,-51423.0,4897066.0,3091882.0,1805184.0
September 2013,1086748.0,174752.0,809770.0,,4483521.0,2767450.0,1716071.0
December 2013,1028812.0,165716.0,806566.0,,4077892.0,2169427.0,1908465.0
March 2014,1120744.0,157950.0,898932.0,,3845341.0,1968228.0,1877113.0
June 2014,1213147.0,161492.0,978817.0,,3473682.0,1741081.0,1732601.0
