,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,3295000.0,1916750.0,,
June 2009,3295000.0,1916750.0,,
September 2009,3295000.0,1916750.0,,
December 2009,3295000.0,1916750.0,,
March 2010,3844000.0,-803000.0,,
June 2010,4354000.0,14866000.0,,
September 2010,4532000.0,4501000.0,,
December 2010,5973000.0,-1630000.0,489742000.0,94887000.0
March 2011,7011000.0,1533000.0,,
June 2011,8428000.0,2168000.0,542144000.0,136976000.0
September 2011,8650000.0,2733000.0,602678000.0,202812000.0
December 2011,8655000.0,-256000.0,604631000.0,210694000.0
March 2012,9702000.0,2401000.0,656889000.0,249884000.0
June 2012,10324000.0,2856000.0,675292000.0,249273000.0
September 2012,11034000.0,5155000.0,697089000.0,271352000.0
December 2012,12092000.0,4549000.0,722675000.0,299947000.0
March 2013,12399000.0,5295000.0,768285000.0,346730000.0
June 2013,14441000.0,5470000.0,789433000.0,369224000.0
September 2013,15193000.0,8478000.0,831235000.0,387124000.0
December 2013,16193000.0,-1557000.0,1080672000.0,432576000.0
March 2014,18313000.0,4443000.0,1493469000.0,818770000.0
June 2014,18427000.0,3867000.0,1530130000.0,841786000.0
September 2014,20212000.0,4912000.0,1524261000.0,859528000.0
December 2014,20130000.0,162000.0,1530128000.0,864945000.0
March 2015,20553000.0,-2088000.0,1562056000.0,923440000.0
June 2015,22624000.0,-2387000.0,1608046000.0,961174000.0
September 2015,22058000.0,10417000.0,1598537000.0,972988000.0
