,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,8858250.0,7143750.0,,
June 2009,8858250.0,7143750.0,,
September 2009,8858250.0,7143750.0,,
December 2009,8858250.0,7143750.0,,
March 2010,10005000.0,11614000.0,,
June 2010,11843000.0,11154000.0,,
September 2010,12056000.0,14265000.0,,
December 2010,16765000.0,14722000.0,305043000.0,203414000.0
March 2011,21747000.0,17939000.0,,
June 2011,40423000.0,3999000.0,1928579000.0,721725000.0
September 2011,46745000.0,14253000.0,1829740000.0,727247000.0
December 2011,42582000.0,15277000.0,1714849000.0,696033000.0
March 2012,42421000.0,24068000.0,1823860000.0,770800000.0
June 2012,40863000.0,12647000.0,1715660000.0,756729000.0
September 2012,44064000.0,28293000.0,1899238000.0,899705000.0
December 2012,44123000.0,30825000.0,1876079000.0,899967000.0
March 2013,42792000.0,34760000.0,1888644000.0,904547000.0
June 2013,49350000.0,29973000.0,1587080000.0,696753000.0
September 2013,46862000.0,31896000.0,1600654000.0,751610000.0
December 2013,51257000.0,33143000.0,1898722000.0,1026013000.0
March 2014,42661000.0,31616000.0,1983935000.0,1077929000.0
June 2014,47508000.0,3116000.0,1520568000.0,602968000.0
September 2014,49934000.0,37308000.0,1394717000.0,479865000.0
December 2014,57913000.0,37972000.0,1406203000.0,498006000.0
March 2015,47631000.0,38020000.0,1417544000.0,496895000.0
