,NetIncomeLoss,Assets,AssetsCurrent
March 2009,5926000.0,,
June 2009,5926000.0,,
September 2009,5926000.0,,
December 2009,5926000.0,,
March 2010,1552000.0,,
June 2010,4667000.0,,
September 2010,3496000.0,,
December 2010,9372000.0,367131000.0,176329000.0
March 2011,44000.0,,
June 2011,4211000.0,375888000.0,178721000.0
September 2011,3461000.0,404034000.0,198068000.0
December 2011,4200000.0,303831000.0,164023000.0
March 2012,-7500000.0,308863000.0,166248000.0
June 2012,3287000.0,352882000.0,189841000.0
September 2012,990000.0,375281000.0,213753000.0
December 2012,2926000.0,331510000.0,164758000.0
March 2013,-4580000.0,316147000.0,149243000.0
June 2013,-17025000.0,329069000.0,156963000.0
September 2013,-189000.0,354112000.0,176763000.0
December 2013,-52135000.0,273018000.0,114485000.0
March 2014,205000.0,280821000.0,127094000.0
June 2014,1200000.0,329714000.0,177048000.0
September 2014,-3935000.0,335068000.0,181439000.0
December 2014,-7251000.0,306451000.0,156974000.0
March 2015,-16992000.0,301001000.0,157295000.0
June 2015,-2542000.0,307318000.0,162658000.0
September 2015,256000.0,290674000.0,157154000.0
December 2015,-1124000.0,266165000.0,134921000.0
March 2016,-7328000.0,284007000.0,153738000.0
June 2016,2023000.0,330962000.0,201139000.0
September 2016,2415000.0,328215000.0,200064000.0
December 2016,-6348000.0,301823000.0,175908000.0
March 2017,2904250.0,304576000.0,180967000.0
June 2017,2904250.0,455453000.0,260749000.0
September 2017,2904250.0,473035000.0,279793000.0
December 2017,2904250.0,463298000.0,278526000.0
