,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2009,-524534.0,,-93446.5,,,
March 2010,6124.5,,-6124.5,,,
June 2010,6124.5,,-6124.5,,,
September 2010,2583.0,,-2583.0,,,
December 2010,-524534.0,,-93446.5,68.0,,
March 2011,554078.0,104463.0,58773.0,,,
June 2011,528476.0,94063.0,95034.0,,,
September 2011,5247.0,107486.0,-5247.0,2464.0,,
December 2011,,,,,,
March 2012,596834.0,110350.0,53709.0,3282689.0,271075.0,15312.0
June 2012,752938.0,126126.0,234007.0,2829635.0,126102.0,14063.0
September 2012,790258.0,142857.0,257482.0,5184423.0,1252674.0,
December 2012,,,,5836495.0,1382636.0,
March 2013,848584.0,367746.0,40208.0,6058626.0,1100803.0,
June 2013,848250.0,193721.0,-61013.0,5213636.0,552819.0,
September 2013,,,,5290809.0,557139.0,
