,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,10681.555555555555,,-10541.5,,
June 2008,10681.555555555555,,-10541.5,,
September 2008,10681.555555555555,,-10541.5,,
December 2008,10681.555555555555,,-10541.5,,
March 2009,10681.555555555555,,-7904.5,,
June 2009,10681.555555555555,,-7904.5,,
September 2009,10681.555555555555,,-7904.5,,
December 2009,10681.555555555555,,-7904.5,,
March 2010,5040.0,,-5040.0,,
June 2010,9027.0,,-9027.0,,
September 2010,8515.0,,-8515.0,,
December 2010,10681.555555555555,,-22350.0,6176.0,6176.0
March 2011,23347.0,,3323.0,,
June 2011,14165.0,3790.0,-14165.0,11708.0,11708.0
September 2011,8535.0,43754.0,-43754.0,4690.0,4690.0
December 2011,1015463.0,905599.0,-980528.0,343711.0,326842.0
March 2012,2104472.0,1864563.0,-8522657.0,546631.0,285326.0
June 2012,7622999.0,7381172.0,10033699.0,,
September 2012,3247076.0,3101945.0,3529736.0,1475156.0,802922.0
