,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,645250.0,452750.0,-643250.0,,
June 2012,645250.0,452750.0,-643250.0,,
September 2012,645250.0,452750.0,-643250.0,,
December 2012,645250.0,452750.0,-643250.0,,
March 2013,1089000.0,876000.0,-1061000.0,,
June 2013,1433000.0,1146000.0,-1437000.0,,
September 2013,1506000.0,1167000.0,-1489000.0,,
December 2013,2399000.0,1899000.0,-2379000.0,22982000.0,22598000.0
March 2014,3162000.0,2092000.0,-3141000.0,,
June 2014,11140000.0,7424000.0,-17358000.0,205604000.0,204193000.0
September 2014,9101000.0,5716000.0,-9051000.0,198332000.0,196530000.0
December 2014,13255000.0,7857000.0,-13019000.0,370753000.0,368370000.0
March 2015,18497000.0,9260000.0,-15088000.0,490681000.0,434962000.0
June 2015,26362000.0,16588000.0,-20892000.0,464729000.0,403294000.0
September 2015,32862000.0,21727000.0,-27442000.0,450814000.0,381472000.0
December 2015,42921000.0,28794000.0,-38231000.0,707963000.0,631093000.0
March 2016,50908000.0,34414000.0,-43916000.0,679251000.0,592487000.0
June 2016,70876000.0,47356000.0,-64274000.0,635675000.0,541598000.0
September 2016,82487000.0,57262000.0,-73946000.0,584517000.0,491107000.0
December 2016,90704000.0,58902000.0,-84934000.0,524304000.0,427396000.0
March 2017,101748000.0,65906000.0,-90399000.0,923743000.0,819228000.0
June 2017,111971000.0,70870000.0,-109822000.0,907113000.0,798280000.0
