,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2008,95353750.0,,,
June 2008,95353750.0,,,
September 2008,95353750.0,,,
December 2008,95353750.0,,,
March 2009,108544000.0,,,
June 2009,110440000.0,,,
September 2009,111096000.0,,,
December 2009,106021000.0,,1066831000.0,122774000.0
March 2010,115650000.0,12456250.0,,
June 2010,117931000.0,12456250.0,1109412000.0,123050000.0
September 2010,123153000.0,12456250.0,1126736000.0,127725000.0
December 2010,124392000.0,12456250.0,1165878000.0,132956000.0
March 2011,122774000.0,11693000.0,1168793000.0,136171000.0
June 2011,127591000.0,11630000.0,1235468000.0,132783000.0
September 2011,135262000.0,13126000.0,1469668000.0,156009000.0
December 2011,148467000.0,13548000.0,1573018000.0,173215000.0
March 2012,159454000.0,14776000.0,1587670000.0,177380000.0
June 2012,159460000.0,15536000.0,1579478000.0,167127000.0
September 2012,158259000.0,15437000.0,1587341000.0,164346000.0
December 2012,170955000.0,16814000.0,2044586000.0,192181000.0
March 2013,180568000.0,17811000.0,2042372000.0,193142000.0
June 2013,182124000.0,18563000.0,2074708000.0,196587000.0
September 2013,188064000.0,16771000.0,2147581000.0,202401000.0
December 2013,179156000.0,19558000.0,2177944000.0,211025000.0
March 2014,182382000.0,17195000.0,,
June 2014,192753000.0,18961000.0,2223008000.0,212301000.0
September 2014,410326000.0,-9834000.0,5421357000.0,600961000.0
December 2014,452573000.0,27379000.0,5523524000.0,586687000.0
March 2015,459622000.0,21038000.0,5584009000.0,488949000.0
June 2015,496782000.0,33675000.0,5668032000.0,502584000.0
September 2015,498235000.0,42661000.0,5787220000.0,587986000.0
December 2015,547586000.0,65573000.0,6499308000.0,554673000.0
March 2016,594946000.0,30863000.0,6483946000.0,551306000.0
June 2016,600048000.0,46069000.0,6843320000.0,558796000.0
September 2016,672652000.0,39954000.0,6996939000.0,630706000.0
