,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2009,,-11631.666666666666,,,
March 2010,,-11631.666666666666,,,
June 2010,,-11631.666666666666,144260.0,,
September 2010,,-32057.25,,,
December 2010,,-32057.25,,,
March 2011,,-32057.25,50715.0,,
June 2011,,-32057.25,18801.0,,
September 2011,,-28711.75,4425.0,,
December 2011,,-28711.75,2229.0,,
March 2012,,-28711.75,24.0,,
June 2012,,-28711.75,1278.0,,
September 2012,,-28035.0,12667.0,,
December 2012,,-24870.0,481.0,,
March 2013,,-24108.0,781.0,,
June 2013,,-23854.0,827.0,,
September 2013,,-27275.0,4558.0,,
December 2013,,-35401.0,6270.0,,
March 2014,,-25576.0,5813.0,,
June 2014,,-28895.0,3746.0,,
September 2014,,-35512.0,5823.0,,
December 2014,,-22304.0,43.0,,
March 2015,,-23022.0,7093.0,,
June 2015,,-19165.0,953.0,953.0,
September 2015,,-26845.0,4480.0,,
December 2015,,-20491.0,117.0,,
March 2016,,-20381.0,61.0,,
June 2016,,-16632.0,29.0,29.0,
September 2016,,-18001.0,,,
December 2016,,-41967.0,242911.0,179580.0,63331.0
March 2017,65460.0,-38820.0,,,
June 2017,65460.0,-111310.0,2041.0,2041.0,
September 2017,114076.0,-145568.0,5167.0,5167.0,
December 2017,192174.0,-263708.0,127174.0,107414.0,19760.0
March 2018,194289.0,-231754.0,142473.0,130686.0,11787.0
June 2018,222366.0,-257831.0,71285.0,59498.0,11787.0
September 2018,143607.0,-183170.0,222161.0,205730.0,16431.0
December 2018,444729.0,-491937.0,96470.0,80039.0,16431.0
March 2019,199541.0,-320574.0,64351.0,63289.0,1062.0
June 2019,237571.0,-333926.0,46198.0,45136.0,1062.0
September 2019,188440.0,-387131.0,31264.0,31264.0,
