,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2011,74.66666666666667,-74.66666666666667,,,
December 2011,74.66666666666667,-74.66666666666667,,,
March 2012,74.66666666666667,-74.66666666666667,7200.0,7200.0,
June 2012,6379.0,-6379.0,,,
September 2012,1627.0,-1627.0,5494.0,5494.0,
December 2012,11346.0,-16393.0,7401.0,7401.0,
March 2013,11346.0,-6613.0,4874.0,4874.0,0.0
June 2013,66914.0,-67100.0,4615.0,4615.0,
September 2013,249428.0,-250080.0,189378.0,14378.0,175000.0
December 2013,,-209139.0,447516.0,41146.0,406370.0
March 2014,,-827900.0,7419.0,7419.0,0.0
June 2014,19037.0,-24943.0,2550.0,0.0,2550.0
September 2014,19552.0,-361451.0,89087.0,86771.0,2316.0
December 2014,-12345.0,-25363.0,53641.0,51559.0,2082.0
March 2015,,351275.0,100044.0,100044.0,1848.0
June 2015,50999.0,-50489.0,76111.0,76111.0,
September 2015,1090760.0,-1143998.0,79087.0,79087.0,
December 2015,307619.0,-377904.0,134791.0,134791.0,
