,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,89537.0,-4387.0,,
June 2010,89537.0,-4387.0,,
September 2010,93779.0,-12119.0,,
December 2010,238180.0,141678.0,1208437.0,347030.0
March 2011,172714.0,22547.0,,
June 2011,177993.0,37573.0,,
September 2011,193118.0,-120608.0,2094022.0,308469.0
December 2011,352925.0,-276374.0,1035222.0,172199.0
March 2012,279514.0,-205927.0,1424648.0,87623.0
June 2012,292148.0,97741.0,,
September 2012,1649940.0,-1669495.0,1425248.0,94157.0
December 2012,420755.0,-129008.0,1378030.0,105123.0
March 2013,405374.0,-398571.0,1291671.0,94796.0
June 2013,1788914.0,-1667578.0,,
September 2013,601510.0,-585465.0,1197459.0,127018.0
December 2013,673292.0,-724624.0,1082961.0,339929.0
March 2014,2674335.0,-3731373.0,1510948.0,281404.0
June 2014,433096.0,-764231.0,1995461.0,239029.0
September 2014,408944.0,-223126.0,2382194.0,459972.0
December 2014,,,1087191.0,267737.0
March 2015,602298.0,-508965.0,,
June 2015,920630.0,-433200.0,1195600.0,450195.0
September 2015,221692.0,162183.0,1188015.0,482725.0
