,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2009,191669.25,958953.5,,,
March 2010,191669.25,958953.5,,,
June 2010,191669.25,958953.5,,,
September 2010,191669.25,958953.5,1390682.0,1263244.0,127438.0
December 2010,242851.0,1423974.0,,,
March 2011,377602.0,712835.0,,,
June 2011,823917.5,332511.5,,,
September 2011,823917.5,332511.5,3781870.0,1139460.0,2642410.0
December 2011,1407679.0,-327439.0,3767795.0,1486369.0,2281426.0
March 2012,980745.0,-184134.0,2385626.0,896370.0,1489256.0
June 2012,1122630.0,109389.0,,,
September 2012,908749.0,-734629.0,1966720.0,880777.0,1085943.0
December 2012,688264.0,-636680.0,1722882.0,823450.0,899432.0
March 2013,568723.0,5823.0,1619014.0,813906.0,
June 2013,550807.0,-157466.0,1367472.0,648992.0,
September 2013,1120257.0,-848369.0,1395722.0,717848.0,
December 2013,575367.0,-99987.0,1160212.0,549056.0,
