,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,4197250.0,25102750.0,-29331750.0,,
June 2009,4197250.0,25102750.0,-29331750.0,,
September 2009,4197250.0,25102750.0,-29331750.0,,
December 2009,4197250.0,25102750.0,-29331750.0,1352593000.0,
March 2010,3688000.0,27267000.0,17548000.0,,
June 2010,3688000.0,28729000.0,15942000.0,,
September 2010,3688000.0,28277000.0,12372000.0,,
December 2010,3688000.0,29665000.0,17713000.0,1348496000.0,300824000.0
March 2011,4388750.0,30550000.0,25681000.0,,
June 2011,4388750.0,34493000.0,29507000.0,1454386000.0,339747000.0
September 2011,4388750.0,33086000.0,23605000.0,1459133000.0,338393000.0
December 2011,4388750.0,31711000.0,26447000.0,1481879000.0,341765000.0
March 2012,4621750.0,33886000.0,18773000.0,1510680000.0,332868000.0
June 2012,4621750.0,32030000.0,20481000.0,1518534000.0,316249000.0
September 2012,4621750.0,29569000.0,14232000.0,1558060000.0,325127000.0
December 2012,4621750.0,25969000.0,17465000.0,1586072000.0,347296000.0
March 2013,4296000.0,30736000.0,9021000.0,1560730000.0,336295000.0
June 2013,4296000.0,32394000.0,15440000.0,1546019000.0,400603000.0
September 2013,4296000.0,33260000.0,7019000.0,1514821000.0,369054000.0
December 2013,4296000.0,36402000.0,50131000.0,1550213000.0,410346000.0
March 2014,4980500.0,36156000.0,8397000.0,1550829000.0,420697000.0
June 2014,4980500.0,38207000.0,-4885000.0,1413911000.0,294362000.0
September 2014,4980500.0,34999000.0,12689000.0,1383135000.0,281051000.0
December 2014,4980500.0,35861000.0,17707000.0,1375292000.0,284062000.0
