,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,15607750.0,2260000.0,-457000.0,,
June 2011,15607750.0,2260000.0,-457000.0,,
September 2011,15607750.0,2260000.0,-457000.0,,
December 2011,15607750.0,2260000.0,-457000.0,,
March 2012,19281000.0,3142500.0,-2126000.0,,
June 2012,19281000.0,3142500.0,-2099000.0,,
September 2012,18135000.0,2252000.0,-3050000.0,,
December 2012,20725000.0,2214000.0,-2426000.0,81591000.0,56790000.0
March 2013,21821000.0,2329000.0,-1887000.0,,
June 2013,22645000.0,2413000.0,-2959000.0,,
September 2013,24008000.0,2473000.0,-7984000.0,77653000.0,53136000.0
December 2013,27497000.0,2165000.0,-15105000.0,127993000.0,102934000.0
March 2014,28831000.0,3394000.0,-3499000.0,126136000.0,101149000.0
June 2014,30690000.0,3084000.0,-2328000.0,162624000.0,138674000.0
September 2014,31679000.0,2831000.0,-2019000.0,163494000.0,138345000.0
December 2014,36349000.0,3014000.0,-3131000.0,161809000.0,131942000.0
March 2015,37933000.0,3013000.0,-3184000.0,160382000.0,129692000.0
June 2015,39762000.0,2806000.0,-5825000.0,156167000.0,124439000.0
September 2015,38472000.0,2704000.0,-2088000.0,223066000.0,185950000.0
December 2015,43501000.0,3230000.0,-4756000.0,226639000.0,184027000.0
March 2016,44678000.0,3395000.0,-7640000.0,222396000.0,173890000.0
