,NetIncomeLoss,Assets
March 2009,-3807000.0,
June 2009,-3807000.0,
September 2009,-3807000.0,
December 2009,-3807000.0,
March 2010,-470000.0,
June 2010,633000.0,
September 2010,536000.0,
December 2010,660000.0,962745000.0
March 2011,496000.0,
June 2011,-756000.0,937372000.0
September 2011,646000.0,926013000.0
December 2011,1166000.0,900628000.0
March 2012,577000.0,900471000.0
June 2012,1203000.0,896644000.0
September 2012,558000.0,861766000.0
December 2012,1274000.0,852118000.0
March 2013,621000.0,849598000.0
June 2013,232000.0,839053000.0
September 2013,-20548000.0,815198000.0
December 2013,-5470000.0,799603000.0
March 2014,867000.0,793433000.0
June 2014,-576000.0,788653000.0
September 2014,1068000.0,769313000.0
December 2014,1550000.0,776328000.0
March 2015,865000.0,781628000.0
June 2015,1365000.0,781923000.0
September 2015,1227000.0,773977000.0
December 2015,1078000.0,762079000.0
March 2016,907000.0,765434000.0
June 2016,12475000.0,794142000.0
September 2016,1055000.0,777756000.0
December 2016,1103000.0,787485000.0
March 2017,925000.0,798740000.0
June 2017,982000.0,775444000.0
September 2017,1259000.0,801330000.0
December 2017,-348000.0,804787000.0
March 2018,1885000.0,801085000.0
June 2018,1918000.0,820688000.0
September 2018,2165000.0,889323000.0
December 2018,2601000.0,974233000.0
March 2019,2609000.0,885043000.0
June 2019,2176000.0,862112000.0
September 2019,2381000.0,825919000.0
December 2019,1116000.0,826919000.0
March 2020,565000.0,856470000.0
June 2020,1737000.0,922778000.0
September 2020,1898000.0,938919000.0
December 2020,2506000.0,952553000.0
March 2021,3911000.0,1112969000.0
June 2021,1720000.0,1143701000.0
