,OperatingExpenses,NetIncomeLoss,Assets
March 2009,5092643.25,8004914.5,
June 2009,5092643.25,8004914.5,
September 2009,5092643.25,8004914.5,
December 2009,5092643.25,8004914.5,
March 2010,5636076.0,-19965924.0,
June 2010,4923128.0,-9679345.0,
September 2010,4426982.0,-198798.0,
December 2010,4037145.0,-8243153.0,409666869.0
March 2011,4026394.0,5619321.0,
June 2011,3389731.0,-13602110.0,348349232.0
September 2011,3239446.0,4166280.0,332329662.0
December 2011,3128807.0,13676364.0,352863282.0
March 2012,3745638.0,-3951310.0,348861693.0
June 2012,3359437.0,-13228652.0,311514575.0
September 2012,3405355.0,17117754.0,316561332.0
December 2012,3175419.0,-9923591.0,276066193.0
March 2013,2763871.0,-20296515.0,242310442.0
June 2013,2391072.0,-501757.0,214822901.0
September 2013,1938123.0,-8677235.0,179327244.0
December 2013,988794.0,105715.0,151393408.0
March 2014,1040830.0,-1367151.0,137859121.0
June 2014,1008283.0,-2255298.0,125860290.0
September 2014,1506447.0,-3928331.0,115703551.0
December 2014,928476.0,1849256.0,103833556.0
March 2015,694114.0,-899474.0,79029030.0
June 2015,1036360.0,-2122535.0,74183130.0
September 2015,1032792.0,-1115451.0,60710929.0
December 2015,794920.0,-1391467.0,55275882.0
March 2016,711864.0,-2740612.0,50442840.0
June 2016,640276.0,-400716.0,45331705.0
September 2016,660352.0,5495261.0,48765257.0
December 2016,660088.0,217351.0,47421514.0
March 2017,592152.0,56428.0,46967662.0
June 2017,549890.0,-1344874.0,44116710.0
September 2017,505507.0,505334.0,41852309.0
December 2017,524166.0,-1533703.0,39198745.0
March 2018,525383.0,2692108.0,39264193.0
June 2018,509597.0,-1299518.0,37838013.0
September 2018,453952.0,1488909.0,35924612.0
