,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,46250000.0,765750000.0,883500000.0,,,
June 2010,46250000.0,765750000.0,883500000.0,,,
September 2010,46250000.0,765750000.0,883500000.0,,,
December 2010,46250000.0,765750000.0,883500000.0,,,
March 2011,49500000.0,734250000.0,482000000.0,,,
June 2011,49500000.0,734250000.0,543000000.0,,,
September 2011,49500000.0,734250000.0,432000000.0,,,
December 2011,49500000.0,734250000.0,318000000.0,21539000000.0,3272000000.0,18267000000.0
March 2012,35750000.0,670000000.0,483000000.0,,,
June 2012,35750000.0,687000000.0,603000000.0,,,
September 2012,35750000.0,786000000.0,466000000.0,,,
December 2012,35750000.0,818000000.0,90000000.0,23179000000.0,4823000000.0,18506000000.0
March 2013,35500000.0,599000000.0,456000000.0,23267000000.0,4954000000.0,
June 2013,35500000.0,535000000.0,829000000.0,23064000000.0,4819000000.0,
September 2013,35500000.0,601000000.0,500000000.0,23126000000.0,4835000000.0,
December 2013,35500000.0,389000000.0,931000000.0,23148000000.0,4908000000.0,
March 2014,37250000.0,658000000.0,513000000.0,23361000000.0,5157000000.0,
June 2014,37250000.0,647000000.0,482000000.0,23345000000.0,5111000000.0,
September 2014,37250000.0,566000000.0,446000000.0,22803000000.0,4622000000.0,
December 2014,37250000.0,1085000000.0,-398000000.0,22947000000.0,4791000000.0,
March 2015,,593000000.0,429000000.0,23134000000.0,5004000000.0,
