,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,11952.0,-231808.0,,,
June 2010,11952.0,-231808.0,,,
September 2010,11269.0,-36612.0,,,
December 2010,20583.0,,1706764.0,38660.0,1668104.0
March 2011,20301.0,-368057.5,,,
June 2011,23639.0,-368057.5,,,
September 2011,10797.0,-8365.0,997690.0,3938.0,
December 2011,58693.0,,219865.0,5485.0,214380.0
March 2012,17651.0,-15881.5,190798.0,86440.0,104358.0
June 2012,43514.0,-15881.5,51499.0,9139.0,42360.0
September 2012,7338.0,-7338.0,50454.0,8094.0,42360.0
December 2012,12803.0,,50409.0,8049.0,42360.0
March 2013,3060.0,-5363.5,50364.0,8004.0,42360.0
June 2013,7667.0,-5363.5,50319.0,7959.0,42360.0
September 2013,3208.0,-3208.0,49274.0,6914.0,
