,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2003,11344.575757575758,-1743.0,,
June 2003,11344.575757575758,-1730.5,,
September 2003,11344.575757575758,-1730.5,,
December 2003,11344.575757575758,-1730.5,,
March 2004,11344.575757575758,-1730.5,,
June 2004,11344.575757575758,-1400.75,,
September 2004,11344.575757575758,-1400.75,,
December 2004,11344.575757575758,-1400.75,,
March 2005,11344.575757575758,-1400.75,,
June 2005,11344.575757575758,-7183.0,,
September 2005,11344.575757575758,-7183.0,,
December 2005,11344.575757575758,-7183.0,,
March 2006,11344.575757575758,-7183.0,,
June 2006,11344.575757575758,-13107.0,,
September 2006,11344.575757575758,-13107.0,,
December 2006,11344.575757575758,-13107.0,,
March 2007,11344.575757575758,-13107.0,,
June 2007,11344.575757575758,-17307.0,,
September 2007,11344.575757575758,-17307.0,,
December 2007,11344.575757575758,-17307.0,,
March 2008,11344.575757575758,-17307.0,,
June 2008,11344.575757575758,-7530.25,,
September 2008,11344.575757575758,-7530.25,,
December 2008,11344.575757575758,-7530.25,,
March 2009,11344.575757575758,-7530.25,,
June 2009,11344.575757575758,-9631.25,,
September 2009,11344.575757575758,-9631.25,,
December 2009,11344.575757575758,-9631.25,,
March 2010,11344.575757575758,-9631.25,,
June 2010,11344.575757575758,-21983.0,,
September 2010,11344.575757575758,-75753.0,,
December 2010,11344.575757575758,-30610.0,,
March 2011,11344.575757575758,-10817.0,,
June 2011,11798.0,-24256.0,12555.0,
September 2011,11798.0,-8500.0,326.0,
December 2011,11798.0,-6109.0,303.0,
March 2012,11798.0,-7263.0,52770.0,
June 2012,19973.0,-19987.0,17975.0,17975.0
September 2012,6500.0,-6500.0,17975.0,
December 2012,8250.0,-1500.0,,
March 2013,8250.0,-15000.0,,
June 2013,58529.0,-86403.0,,
September 2013,2982316.0,-2983984.0,308944.0,308944.0
