,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,-3213750.0,,
June 2009,,-3213750.0,,
September 2009,,-3213750.0,,
December 2009,,-3213750.0,,
March 2010,2534000.0,-2806000.0,,
June 2010,2878000.0,-1972000.0,,
September 2010,2528000.0,-1510000.0,,
December 2010,2711000.0,-486000.0,24013000.0,18171000.0
March 2011,2995000.0,-826000.0,,
June 2011,3304000.0,1576000.0,33902000.0,22138000.0
September 2011,3849000.0,-570000.0,113922000.0,102776000.0
December 2011,3995000.0,922000.0,116668000.0,85703000.0
March 2012,5030000.0,1724000.0,123273000.0,91371000.0
June 2012,5818000.0,1332000.0,135153000.0,78994000.0
September 2012,6687000.0,2334000.0,298352000.0,240744000.0
December 2012,9079000.0,549000.0,304235000.0,205401000.0
March 2013,10611000.0,-3747000.0,309627000.0,192994000.0
June 2013,11071000.0,-10232000.0,317532000.0,185854000.0
September 2013,12167000.0,-1189000.0,591661000.0,385759000.0
December 2013,14649000.0,2715000.0,608063000.0,315512000.0
March 2014,16970000.0,-6259000.0,621542000.0,331090000.0
June 2014,19862000.0,-10477000.0,641473000.0,384415000.0
September 2014,21318000.0,-15977000.0,649210000.0,397035000.0
December 2014,28256000.0,-10897000.0,649730000.0,401337000.0
