,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,3473275.0,505709.0,,,
June 2010,3657219.0,843529.0,,,
September 2010,3828000.0,907000.0,,,
December 2010,3810506.0,633762.0,47611000.0,46126000.0,145000.0
March 2011,3536000.0,403000.0,,,
June 2011,3877000.0,125000.0,48789105.0,45419900.0,
September 2011,4241000.0,183000.0,39952000.0,36301000.0,2647000.0
December 2011,4186000.0,-497000.0,44075000.0,40990000.0,2227000.0
March 2012,4085000.0,292000.0,48528000.0,45533000.0,
June 2012,3487000.0,-97000.0,58571000.0,55792000.0,
September 2012,3312000.0,43000.0,51519000.0,48767000.0,2226000.0
December 2012,3819000.0,-83000.0,47047000.0,44087000.0,2492000.0
March 2013,3931000.0,211000.0,50140000.0,46037000.0,2370000.0
June 2013,3970000.0,-1000.0,48112000.0,44065000.0,2333000.0
