,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,506689.0,163549.0,343140.0,-1944760.25,,
June 2010,369014.0,73136.0,293478.0,-1944760.25,,
September 2010,294263.0,48084.0,246179.0,-1944760.25,,
December 2010,1134234.0,71253.0,322981.0,-1944760.25,1873259.0,598876.0
March 2011,320412.0,53992.0,266420.0,-2171898.0,,
June 2011,396514.0,78992.0,317522.0,-1754433.0,1670351.0,399751.0
September 2011,364333.0,51261.0,313072.0,-1713901.0,1714240.0,446852.0
December 2011,318189.0,63837.0,254352.0,-1722825.0,1699405.0,433007.0
March 2012,452011.0,50562.0,401449.0,1536601.0,1622583.0,357915.0
June 2012,433233.0,49626.0,383607.0,-1568448.0,1624271.0,361692.0
September 2012,447122.0,57964.0,389158.0,-1493177.0,1534007.0,269759.0
December 2012,2302456.0,58580.0,1028874.0,-3682972.0,389836.0,343533.0
March 2013,814090.0,53202.0,760888.0,-1925372.0,237922.0,226323.0
June 2013,513325.0,0.0,214744.0,-1518578.0,178819.0,178796.0
September 2013,197623.0,0.0,98096.0,-1176602.0,178679.0,178679.0
December 2013,54750.0,0.0,-243833.0,-1038997.0,18013.0,18013.0
March 2014,120812.0,,120812.0,-851998.0,17936.0,17936.0
June 2014,216853.0,,216853.0,-904302.0,17885.0,17885.0
September 2014,120953.0,,120953.0,-936340.0,16490.0,16490.0
