,OperatingExpenses,NetIncomeLoss,Assets
March 2010,1771000.0,416000.0,
June 2010,1780000.0,-172000.0,
September 2010,4864000.0,-2936000.0,
December 2010,1312000.0,66000.0,179307000.0
March 2011,1704000.0,77000.0,
June 2011,1650000.0,116000.0,176049000.0
September 2011,1580000.0,-9000.0,174997000.0
December 2011,1280000.0,1622000.0,160851000.0
March 2012,1715000.0,90000.0,155992000.0
June 2012,1556000.0,86000.0,154304000.0
September 2012,1595000.0,3771000.0,135182000.0
December 2012,1472000.0,102000.0,140385000.0
March 2013,1694000.0,120000.0,138532000.0
June 2013,1860000.0,-44000.0,137124000.0
September 2013,1563000.0,416000.0,136411000.0
December 2013,1685000.0,245000.0,135289000.0
March 2014,1877000.0,36000.0,134134000.0
