,OperatingExpenses,NetIncomeLoss,Assets
March 2011,8571.75,-13184.0,
June 2011,8571.75,-28431.0,104004.0
September 2011,8571.75,-18432.0,105628.0
December 2011,8571.75,-20709.0,59102.0
March 2012,1572.0,-13755.0,1101137.0
June 2012,21209.0,-42108.0,1099635.0
September 2012,12141.0,-46285.0,1102171.0
December 2012,10373.0,-39244.0,
March 2013,8850.0,-37560.0,
June 2013,22209.0,-52385.0,
September 2013,16554.0,-47913.0,
December 2013,-629.0,-31889.0,3201614.0
March 2014,26693.0,-59524.0,2632973.0
June 2014,38142.0,-74451.0,2571342.0
September 2014,27341.0,-61979.0,3574282.0
December 2014,30633.0,-62799.0,3012781.0
March 2015,39289.0,-76768.0,3068467.0
June 2015,27183.0,-66161.0,2986958.0
September 2015,19302.0,-50780.0,2965043.0
December 2015,,,
March 2016,,,
June 2016,,,
September 2016,,,
December 2016,,,
March 2017,,,
June 2017,,,
September 2017,,,
December 2017,,,
March 2018,,,
June 2018,,,
September 2018,,,
December 2018,,,
March 2019,,,
June 2019,,,
September 2019,,,
December 2019,,,
March 2020,5884.0,-69155.0,
June 2020,3250.0,-68031.0,
September 2020,3250.0,-70130.0,
December 2020,25994.0,-94342.0,3609494.0
March 2021,9918.0,-79398.0,3415923.0
June 2021,54579.0,-130242.0,4198692.0
September 2021,72384.0,-140862.0,5902408.0
December 2021,97094.0,-172900.0,5595379.0
March 2022,69909.0,-145752.0,5480887.0
June 2022,71271.0,-143835.0,5395197.0
