,OperatingExpenses,NetIncomeLoss,Assets
March 2009,1116000.0,-5477750.0,
June 2009,1116000.0,-5477750.0,
September 2009,1116000.0,-5477750.0,
December 2009,1116000.0,-5477750.0,
March 2010,13723500.0,-4310000.0,
June 2010,13723500.0,-2497000.0,
September 2010,13723500.0,-24302000.0,
December 2010,13723500.0,-627000.0,1005109000.0
March 2011,9740000.0,1000.0,
June 2011,9611000.0,-605000.0,960680000.0
September 2011,9812000.0,-760000.0,926523000.0
December 2011,9167000.0,1367000.0,934218000.0
March 2012,8298000.0,801000.0,958631000.0
June 2012,8222000.0,782000.0,963084000.0
September 2012,8242000.0,824000.0,962792000.0
December 2012,8671000.0,1371000.0,972139000.0
March 2013,8178000.0,1525000.0,933880000.0
June 2013,8220000.0,1941000.0,930558000.0
September 2013,8092000.0,1932000.0,923764000.0
December 2013,9593000.0,6373000.0,939648000.0
March 2014,7435000.0,1034000.0,910450000.0
June 2014,8234000.0,1262000.0,920162000.0
