,OperatingExpenses,NetIncomeLoss,Assets
March 2013,-153.25,0.0,
June 2013,-153.25,0.0,
September 2013,-153.25,0.0,
December 2013,-153.25,0.0,500.0
March 2014,88000.0,-69533.0,3127967.0
June 2014,163000.0,-71606.0,7871315.0
September 2014,379299.0,-36847.0,11062564.0
December 2014,642921.0,-186014.0,17161000.0
March 2015,612000.0,-47000.0,22220000.0
June 2015,896000.0,-64000.0,26367000.0
September 2015,,-17000.0,31748000.0
December 2015,,-324000.0,43270000.0
March 2016,,-274000.0,42067000.0
June 2016,,-254000.0,39559000.0
September 2016,,-231000.0,38212000.0
December 2016,,-277000.0,36416000.0
March 2017,,-168000.0,37250000.0
June 2017,,-176000.0,34577000.0
September 2017,,-128000.0,32859000.0
December 2017,,-144000.0,31787000.0
March 2018,,-115000.0,30438000.0
June 2018,,-34000.0,27933000.0
September 2018,,449000.0,27051000.0
December 2018,,-135000.0,27617000.0
March 2019,,40000.0,27917000.0
June 2019,,546000.0,28461000.0
September 2019,,20000.0,27236000.0
December 2019,,275000.0,26090000.0
March 2020,,-171000.0,24639000.0
June 2020,,-316000.0,23161000.0
September 2020,,-267000.0,21620000.0
December 2020,,798000.0,21176000.0
March 2021,,678000.0,21505000.0
June 2021,,80000.0,19742000.0
September 2021,,-873000.0,17935000.0
December 2021,,-742000.0,16159000.0
March 2022,,-609000.0,14567000.0
June 2022,,-438000.0,13053000.0
