,NetIncomeLoss,Assets,AssetsCurrent
March 2011,19376750.0,,
June 2011,19376750.0,,
September 2011,19376750.0,,
December 2011,19376750.0,,
March 2012,17165333.333333332,,
June 2012,17165333.333333332,,
September 2012,17165333.333333332,,
December 2012,-2366000.0,1035814000.0,28068000.0
March 2013,4215000.0,,
June 2013,-13227000.0,1019068000.0,28740000.0
September 2013,7006000.0,1026236000.0,29097000.0
December 2013,13829000.0,967798000.0,52347000.0
March 2014,12900000.0,959077000.0,44022000.0
June 2014,16867000.0,1067315000.0,38960000.0
September 2014,11444000.0,2635535000.0,384307000.0
December 2014,26827000.0,2457197000.0,132281000.0
March 2015,32319000.0,2453551000.0,63552000.0
June 2015,44899000.0,2481442000.0,73246000.0
September 2015,42679000.0,2501277000.0,90521000.0
December 2015,40649000.0,2562074000.0,77223000.0
March 2016,47755000.0,2586772000.0,73389000.0
June 2016,88160000.0,3039919000.0,74371000.0
September 2016,60734000.0,3010288000.0,97295000.0
December 2016,70264000.0,3018971000.0,93531000.0
March 2017,70905000.0,3552656000.0,81844000.0
June 2017,89880000.0,3708326000.0,77661000.0
September 2017,184090000.0,3905396000.0,113227000.0
December 2017,89115000.0,3977353000.0,156538000.0
March 2018,107884000.0,4190879000.0,184159000.0
