,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,27351500.0,24790500.0,2892000.0,,,
June 2009,27351500.0,24790500.0,2892000.0,,,
September 2009,27351500.0,24790500.0,2892000.0,,,
December 2009,27351500.0,24790500.0,2892000.0,,,
March 2010,27251000.0,24084000.0,4273000.0,,,
June 2010,28975000.0,26304000.0,2507000.0,,,
September 2010,25588000.0,22945000.0,4109000.0,,,
December 2010,26931000.0,24118000.0,5876000.0,548226000.0,206821000.0,341405000.0
March 2011,27005000.0,24322000.0,4113000.0,,,
June 2011,28725000.0,24982000.0,3424000.0,536303000.0,183255000.0,353048000.0
September 2011,29915000.0,23611000.0,4032000.0,537082000.0,188999000.0,348083000.0
December 2011,32605000.0,27709000.0,7045000.0,599899000.0,179010000.0,420889000.0
March 2012,33448000.0,27337000.0,3905000.0,625245000.0,178277000.0,446968000.0
June 2012,34149000.0,28718000.0,6593000.0,643965000.0,192493000.0,451472000.0
September 2012,34028000.0,28822000.0,5701000.0,663848000.0,191773000.0,472075000.0
December 2012,41206000.0,31155000.0,6065000.0,715913000.0,215050000.0,500863000.0
