,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2009,4599.142857142857,-802.6666666666666,,
September 2009,4599.142857142857,-802.6666666666666,,
December 2009,4599.142857142857,-802.6666666666666,,
March 2010,4599.142857142857,-7446.5,,
June 2010,4599.142857142857,-7446.5,,
September 2010,4599.142857142857,-7446.5,,
December 2010,4599.142857142857,-7446.5,,
March 2011,4752.5,-4752.5,,
June 2011,4752.5,-4752.5,,
September 2011,3355.0,-3355.0,,
December 2011,407.0,-407.0,13631.0,2457.0
March 2012,16511.0,-16511.0,,
June 2012,5162.0,-5485.0,,
September 2012,7288.0,-7668.0,10840.0,89.0
December 2012,31363.0,-31792.0,1717240.0,1716629.0
March 2013,193153.0,-193577.0,2322725.0,2322255.0
June 2013,2124736.0,-2103366.0,1251811.0,148314.0
September 2013,886950.0,-788437.0,1184212.0,80450.0
