,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,-5851.0,-3172.3333333333335,,
September 2010,-5851.0,-3172.3333333333335,,
December 2010,-5851.0,-3172.3333333333335,,
March 2011,-450.0,-450.0,,
June 2011,5282.0,-5282.0,,
September 2011,500.0,-500.0,,
December 2011,-1314.0,2214.0,0.0,0.0
March 2012,-4609.0,-4609.0,25000.0,25000.0
June 2012,2829.0,-2829.0,25000.0,25000.0
September 2012,2840.0,-2840.0,,
December 2012,12558.0,-3340.0,12932.0,12932.0
March 2013,0.0,0.0,12932.0,12932.0
June 2013,500.0,-500.0,12932.0,12932.0
September 2013,0.0,0.0,12932.0,12932.0
December 2013,0.0,0.0,12932.0,12932.0
March 2014,0.0,0.0,12932.0,12932.0
June 2014,500.0,-500.0,11017.0,11017.0
September 2014,14991.0,-14991.0,0.0,0.0
