,OperatingExpenses,NetIncomeLoss,Assets
March 2010,1679000.0,-902000.0,
June 2010,845000.0,-33000.0,
September 2010,1140000.0,738000.0,
December 2010,1076000.0,839000.0,11715000.0
March 2011,1755000.0,-894000.0,
June 2011,741000.0,577000.0,12050000.0
September 2011,484000.0,737000.0,12786000.0
December 2011,616000.0,676000.0,9216000.0
March 2012,751000.0,427000.0,9349000.0
June 2012,661000.0,539000.0,9761000.0
September 2012,400000.0,734000.0,10432000.0
December 2012,634000.0,434000.0,8120000.0
March 2013,689000.0,134000.0,8051000.0
June 2013,520000.0,184000.0,8054000.0
September 2013,391000.0,3326000.0,11417000.0
December 2013,480000.0,155000.0,7494000.0
March 2014,495000.0,181000.0,7603000.0
June 2014,476000.0,107000.0,7609000.0
September 2014,548000.0,76000.0,7672000.0
December 2014,521000.0,109000.0,5842000.0
March 2015,621000.0,-46000.0,5841000.0
June 2015,581000.0,1000.0,5793000.0
September 2015,,294000.0,5806000.0
