,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2011,12863250.0,2135250.0,,
June 2011,12863250.0,2135250.0,,
September 2011,12863250.0,2135250.0,,
December 2011,12863250.0,2135250.0,,
March 2012,10147000.0,-1023000.0,,
June 2012,11175000.0,-3116000.0,,
September 2012,16270000.0,-33000.0,,
December 2012,11907000.0,-134000.0,180796000.0,13598000.0
March 2013,10075000.0,-3935000.0,,
June 2013,10070000.0,-1206000.0,182509000.0,10811000.0
September 2013,15593000.0,1922000.0,178410000.0,14917000.0
December 2013,11451000.0,4405000.0,174142000.0,10694000.0
March 2014,11074000.0,-1287000.0,177513000.0,10778000.0
June 2014,15853000.0,6342000.0,176095000.0,10712000.0
September 2014,18315000.0,-1250000.0,174534000.0,9752000.0
December 2014,6535000.0,4520000.0,319203000.0,8865000.0
March 2015,11662000.0,-1269000.0,703581000.0,13364000.0
June 2015,17138000.0,1702000.0,703946000.0,17898000.0
September 2015,235395000.0,-216434000.0,572323000.0,18991000.0
December 2015,,,563964000.0,18885000.0
March 2016,,,454933000.0,22814000.0
June 2016,,,418371000.0,18187000.0
September 2016,,,375531000.0,17016000.0
