,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,7062750.0,3009750.0,1703750.0,,
June 2009,7062750.0,3009750.0,1703750.0,,
September 2009,7062750.0,3009750.0,1703750.0,,
December 2009,7062750.0,3009750.0,1703750.0,,
March 2010,7494500.0,3171000.0,910500.0,,
June 2010,7494500.0,3171000.0,910500.0,,
September 2010,7876000.0,3566000.0,1266000.0,,
December 2010,10232000.0,3148000.0,-235000.0,53075000.0,17604000.0
March 2011,8129000.0,3485000.0,872000.0,,
June 2011,8388000.0,4103000.0,-240000.0,,
September 2011,10272000.0,4883000.0,-1689000.0,63555000.0,15705000.0
December 2011,10736000.0,5087000.0,-1864000.0,57916000.0,12408000.0
March 2012,10235000.0,5408000.0,-1234000.0,54169000.0,11288000.0
June 2012,10333000.0,5603000.0,-228000.0,53773000.0,10915000.0
September 2012,11069000.0,6230000.0,-922000.0,54665000.0,10977000.0
December 2012,20558000.0,6461000.0,-8505000.0,43445000.0,8453000.0
March 2013,12039000.0,7248000.0,-833000.0,43054000.0,8585000.0
June 2013,10505000.0,6329000.0,-9000.0,40323000.0,7071000.0
September 2013,9629000.0,5115000.0,563000.0,38942000.0,6931000.0
December 2013,9543000.0,5297000.0,-309000.0,37263000.0,6071000.0
March 2014,9753000.0,5698000.0,-249000.0,38107000.0,7336000.0
June 2014,9048000.0,5262000.0,31537000.0,75856000.0,45690000.0
September 2014,9181000.0,4726000.0,-1330000.0,63151000.0,33550000.0
December 2014,8739000.0,5080000.0,-524000.0,57118000.0,28142000.0
March 2015,9440000.0,5055000.0,-194000.0,56787000.0,28816000.0
June 2015,10187000.0,5594000.0,-1826000.0,40925000.0,13037000.0
September 2015,10107000.0,6015000.0,-1818000.0,40101000.0,12652000.0
