,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,129806.0,,
June 2010,,129806.0,,
September 2010,,85656.0,,
December 2010,,-495081.0,2943860.0,2176640.0
March 2011,,-190860.0,,
June 2011,,-54980.0,,
September 2011,,-418069.0,5445188.0,4741324.0
December 2011,,-316983.0,6103992.0,5405520.0
March 2012,,-440337.0,5899471.0,5188655.0
June 2012,,-368085.0,6869228.0,6078957.0
September 2012,,-40364.0,9040313.0,8207414.0
December 2012,,-2774324.0,8224676.0,6151243.0
March 2013,,-457993.0,8220329.0,6165301.0
June 2013,,-757063.0,8049076.0,6119798.0
September 2013,,-1053406.0,7185324.0,5388823.0
December 2013,,-956828.0,9714592.0,8094739.0
March 2014,78774.25,-845782.0,9040738.0,7453841.0
June 2014,78774.25,-633339.0,8427425.0,6808726.0
September 2014,78774.25,-54496.0,7882909.0,6298724.0
December 2014,78774.25,221458.0,8597002.0,7200976.0
March 2015,47326.0,-85138.0,8492325.0,7115610.0
June 2015,27998.0,-9551.0,9408688.0,8087550.0
September 2015,33407.0,-819436.0,10134881.0,8858516.0
December 2015,45577.0,-9828681.0,10715426.0,10064357.0
March 2016,34736.0,-2513557.0,8080416.0,7456155.0
June 2016,29315.0,-1620913.0,7018666.0,6362388.0
September 2016,52059.0,-1026664.0,6126213.0,5502819.0
December 2016,61924.0,-1778224.0,5718284.0,5204350.0
March 2017,41642.0,-1149703.0,4907662.0,3852822.0
June 2017,30851.0,-2337559.0,4632615.0,4102378.0
