,OperatingExpenses,NetIncomeLoss,Assets
September 2010,0.0,0.0,
December 2010,0.0,0.0,1156000.0
March 2011,16000.0,-16000.0,
June 2011,99000.0,-99000.0,24000.0
September 2011,89000.0,-89000.0,20000.0
December 2011,109000.0,-109000.0,36000.0
March 2012,106000.0,-106000.0,2142000.0
June 2012,688000.0,-665000.0,22620000.0
September 2012,600000.0,-431000.0,23177000.0
December 2012,1241000.0,-1000000.0,55724000.0
March 2013,1659000.0,-1052000.0,58914000.0
June 2013,1566000.0,-1051000.0,58932000.0
September 2013,2758000.0,-1510000.0,111122000.0
December 2013,2991000.0,-1091000.0,119942000.0
March 2014,2712000.0,-599000.0,238260000.0
June 2014,6446000.0,-2913000.0,391417000.0
September 2014,10477000.0,-4773000.0,834243000.0
December 2014,17252000.0,-4347000.0,935810000.0
March 2015,19469000.0,46000.0,932247000.0
June 2015,16040000.0,4999000.0,1018594000.0
September 2015,31854000.0,-6108000.0,1305286000.0
December 2015,31876000.0,-330000.0,1285153000.0
March 2016,33082000.0,-2979000.0,1270345000.0
June 2016,31019000.0,-1214000.0,1262235000.0
September 2016,32932000.0,-2986000.0,1252119000.0
