,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,13494250.0,-11050750.0,,
June 2009,13494250.0,-11050750.0,,
September 2009,13494250.0,-11050750.0,,
December 2009,13494250.0,-11050750.0,,
March 2010,18639000.0,869000.0,,
June 2010,17882000.0,-361000.0,,
September 2010,17802000.0,4874000.0,,
December 2010,18165000.0,7448000.0,589883000.0,337228000.0
March 2011,18519000.0,6637000.0,,
June 2011,18545000.0,454000.0,612152000.0,340021000.0
September 2011,18932000.0,7068000.0,627191000.0,274582000.0
December 2011,19105000.0,10971000.0,634467000.0,304709000.0
March 2012,20851000.0,5167000.0,666214000.0,322648000.0
June 2012,22546000.0,25696000.0,712098000.0,265347000.0
September 2012,25763000.0,11401000.0,777197000.0,234033000.0
December 2012,29009000.0,3653000.0,819249000.0,358044000.0
March 2013,29712000.0,7820000.0,836780000.0,385038000.0
June 2013,29068000.0,3017000.0,848775000.0,408148000.0
September 2013,29403000.0,4102000.0,875049000.0,444060000.0
December 2013,29319000.0,-3069000.0,887723000.0,290936000.0
March 2014,30035000.0,-19472000.0,875851000.0,292697000.0
June 2014,30032000.0,-15077000.0,871035000.0,300159000.0
September 2014,27612000.0,-7329000.0,870392000.0,311368000.0
December 2014,27477000.0,286000.0,869911000.0,317585000.0
March 2015,27626000.0,-9611000.0,910939000.0,371626000.0
June 2015,27759000.0,5803000.0,925989000.0,397162000.0
September 2015,28538000.0,4008000.0,883413000.0,366918000.0
December 2015,29520000.0,5751000.0,779877000.0,266581000.0
March 2016,27462000.0,-2687000.0,756139000.0,249701000.0
June 2016,24473000.0,1523000.0,756523000.0,264034000.0
September 2016,25584000.0,4773000.0,769746000.0,287323000.0
December 2016,25015000.0,-37520000.0,757567000.0,304773000.0
