,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2005,,,,-9338.5,,,
June 2005,,,,-9338.5,,,
September 2005,,,,-17610.25,,,
December 2005,,,,-17610.25,,,
March 2006,,,,-17610.25,,,
June 2006,,,,-17610.25,,,
September 2006,,,,-12238.5,,,
December 2006,,,,-12238.5,,,
March 2007,,,,-12238.5,,,
June 2007,,,,-12238.5,,,
September 2007,,,,-14293.25,,,
December 2007,,,,-14293.25,,,
March 2008,,,,-14293.25,,,
June 2008,,,,-14293.25,,,
September 2008,,,,-14723.5,,,
December 2008,,,,-14723.5,,,
March 2009,,,,-14723.5,,,
June 2009,,,,-14723.5,,,
September 2009,,,,-15067.5,,,
December 2009,,,,-15067.5,,,
March 2010,,,,-15067.5,,,
June 2010,,,,-15067.5,,,
September 2010,,,,-17715.0,,,
December 2010,,,,-26835.0,,,
March 2011,,,,-20715.0,,,
June 2011,,,,-71537.0,,,
September 2011,,,,-19667.0,22838.0,4227.0,
December 2011,,,,-10079.0,18819.0,1870.0,
March 2012,,,,-11940.0,16288.0,1001.0,
June 2012,,,,-17989.0,14026.0,202.0,
September 2012,,,,-19859.0,12647.0,186.0,
December 2012,,,,-13659.0,11876.0,701.0,
March 2013,,,,-13265.0,13113.0,3186.0,
June 2013,,,,-10535.0,9441.0,728.0,
September 2013,,701335.5,,-16507.0,9669.0,1862.0,
December 2013,,701335.5,,-22196.0,7164.0,552.0,
March 2014,,1237854.0,,-1680377.0,5630.0,213.0,
June 2014,,1293094.0,,-3859610.0,13496.0,9275.0,8714247.0
September 2014,2119252.0,933753.0,1131276.0,-2105061.0,5513.0,2486.0,
December 2014,1611499.0,789967.0,749837.0,-1620711.0,11150.0,9319.0,
March 2015,1829966.0,694180.0,1070091.0,-1842189.0,7985.0,7129.0,8551011.0
June 2015,2333385.0,801461.0,1029770.0,-2155443.0,18185379.0,8042432.0,10142947.0
September 2015,2650448.0,855874.0,1709251.0,-2276188.0,21359432.0,11307760.0,10051672.0
December 2015,3483214.0,1308460.0,1774167.0,-3332380.0,24409796.0,12764654.0,11645142.0
March 2016,3895914.0,1143676.0,2244747.0,-7274058.0,21985580.0,10436570.0,11549010.0
June 2016,14237266.0,2819762.0,2789427.0,-15297458.0,24343007.0,10120227.0,14222780.0
September 2016,6664480.0,232022.0,5704750.0,-5724390.0,14999000.0,6363569.0,13837025.0
December 2016,4992866.0,263457.0,3642332.0,-4817186.0,21506000.0,8157669.0,13348499.0
March 2017,5753375.0,279049.0,4385145.0,-5216342.0,15916516.0,4438112.0,11478404.0
June 2017,5936105.0,185329.0,3710400.0,-6750386.0,14998517.0,3028562.0,11969955.0
September 2017,5432399.0,140954.0,4618403.0,-4245042.0,21245833.0,9742060.0,11503773.0
December 2017,5045102.0,-277486.0,4553366.0,-3672678.0,18858398.0,7744725.0,11113673.0
March 2018,8132095.0,114141.0,4637495.0,-2817712.0,23374715.0,14594992.0,8779723.0
June 2018,4750758.0,189986.0,3923226.0,547569.0,21060093.0,9470291.0,11589802.0
September 2018,4849083.0,155878.0,3576580.0,-3446483.0,17984697.0,6872004.0,11112693.0
December 2018,6345741.0,149029.0,5046174.0,-4657662.0,42399201.0,21977229.0,20421972.0
March 2019,6676430.0,108901.0,5368762.0,-4495862.0,38338067.0,18458979.0,19879088.0
June 2019,6295740.0,175264.0,4896267.0,-14531901.0,34721391.0,15432864.0,19288527.0
September 2019,6175300.0,78020.0,5146443.0,-4929030.0,31024074.0,11982677.0,19041397.0
December 2019,8142331.0,66675.0,6516160.0,-214247.0,74477635.0,18337712.0,56139923.0
March 2020,12949616.0,78502.0,9501469.0,-5332305.0,158953803.0,83254670.0,75699133.0
June 2020,21495379.0,1498222.0,13638360.0,-3145097.0,152836330.0,74965772.0,77871000.0
September 2020,17076972.0,182865.0,11490370.0,-4306000.0,141270659.0,65453600.0,75817059.0
December 2020,14471000.0,286000.0,12852614.0,-9525294.0,166742096.0,92537465.0,74204631.0
March 2021,25214000.0,389262.0,12851087.0,-25460000.0,271556601.0,100012751.0,171543850.0
June 2021,31308028.0,4764873.0,,-18997706.0,265668000.0,105234000.0,160434000.0
September 2021,40155000.0,2096000.0,,-27851000.0,227729000.0,89038000.0,138691000.0
December 2021,23593000.0,4920000.0,,-11548000.0,223824000.0,87540000.0,136284000.0
March 2022,67341000.0,3726000.0,,-53073000.0,168826000.0,77947000.0,90879000.0
June 2022,32755000.0,3697000.0,,-17701000.0,137623000.0,59929000.0,77694000.0
