,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,225000.0,22150000.0,11850000.0,,
June 2009,225000.0,22150000.0,11850000.0,,
September 2009,225000.0,22150000.0,11850000.0,,
December 2009,225000.0,22150000.0,11850000.0,,
March 2010,425000.0,24800000.0,1500000.0,,
June 2010,425000.0,28200000.0,500000.0,,
September 2010,425000.0,28200000.0,800000.0,,
December 2010,425000.0,31000000.0,-300000.0,1268100000.0,315400000.0
March 2011,500000.0,30200000.0,-1300000.0,1271500000.0,277500000.0
June 2011,500000.0,34200000.0,-400000.0,1301000000.0,259200000.0
September 2011,500000.0,30800000.0,1100000.0,1340700000.0,267800000.0
December 2011,500000.0,35000000.0,-27000000.0,1451600000.0,341600000.0
March 2012,425000.0,29800000.0,3800000.0,1470500000.0,342300000.0
June 2012,425000.0,33500000.0,9600000.0,1517800000.0,355100000.0
September 2012,425000.0,40100000.0,8500000.0,1549000000.0,382800000.0
December 2012,425000.0,45800000.0,17100000.0,1577500000.0,379500000.0
March 2013,1550000.0,79800000.0,-60600000.0,3224200000.0,486200000.0
June 2013,1550000.0,64500000.0,-21000000.0,3222600000.0,459500000.0
September 2013,1550000.0,60600000.0,-1800000.0,3220500000.0,461200000.0
December 2013,1550000.0,52400000.0,15100000.0,3203000000.0,429200000.0
March 2014,,53000000.0,400000.0,3133300000.0,327300000.0
June 2014,,58400000.0,5000000.0,3140500000.0,330100000.0
September 2014,,55800000.0,900000.0,3120700000.0,296200000.0
December 2014,,54300000.0,12200000.0,3071200000.0,309500000.0
March 2015,,57000000.0,-4900000.0,3045500000.0,298100000.0
June 2015,,52900000.0,8000000.0,3015700000.0,291800000.0
September 2015,,49600000.0,9600000.0,2976400000.0,290000000.0
December 2015,,47500000.0,10600000.0,2913200000.0,251400000.0
March 2016,,48700000.0,8600000.0,2842200000.0,209500000.0
June 2016,,42800000.0,12200000.0,2849700000.0,228400000.0
September 2016,,46500000.0,15000000.0,2843900000.0,227600000.0
December 2016,,49400000.0,-9300000.0,3009900000.0,260400000.0
March 2017,,63100000.0,-2200000.0,2936600000.0,236800000.0
June 2017,,54000000.0,2700000.0,2922200000.0,290600000.0
