,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,8977000.0,,,
June 2012,8977000.0,,,
September 2012,8977000.0,,,
December 2012,8977000.0,,,
March 2013,12866000.0,,,
June 2013,7859000.0,,,
September 2013,24037000.0,,,
December 2013,17976000.0,587655000.0,47135000.0,24232000.0
March 2014,-127530000.0,,,
June 2014,8226000.0,1632930000.0,49767000.0,20226000.0
September 2014,32297000.0,2170554000.0,196445000.0,31236000.0
December 2014,89503000.0,2289947000.0,173742000.0,21587000.0
March 2015,-1024000.0,2381659000.0,205062000.0,28832000.0
June 2015,-5453000.0,2433653000.0,139064000.0,23301000.0
September 2015,8974000.0,2813805000.0,149922000.0,38689000.0
December 2015,-20751000.0,2979571000.0,187540000.0,33401000.0
March 2016,-17416000.0,2942494000.0,109574000.0,20450000.0
June 2016,-9801000.0,2924356000.0,72861000.0,15644000.0
September 2016,985000.0,2974820000.0,84760000.0,12090000.0
December 2016,1381000.0,4996427000.0,776262000.0,90530000.0
March 2017,38934000.0,5725874000.0,146077000.0,50694000.0
June 2017,31090000.0,5859073000.0,129152000.0,72133000.0
September 2017,21326000.0,6236835000.0,168790000.0,57811000.0
December 2017,140786000.0,6270186000.0,149323000.0,40144000.0
March 2018,89573000.0,6500120000.0,192312000.0,56212000.0
