,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,43427250.0,,1414750.0,,
June 2009,43427250.0,,1414750.0,,
September 2009,43427250.0,,1414750.0,,
December 2009,43427250.0,,1414750.0,,
March 2010,57471000.0,18336000.0,-47877000.0,,
June 2010,51390000.0,,-56863000.0,,
September 2010,42471000.0,,-40859000.0,,
December 2010,45038000.0,,-87632000.0,1315029000.0,531181000.0
March 2011,84485000.0,35120000.0,-130995000.0,1195160000.0,377176000.0
June 2011,33403000.0,,-80660000.0,1148453000.0,307800000.0
September 2011,38758000.0,,-88429000.0,1097278000.0,655981000.0
December 2011,39536000.0,,-81022000.0,1407576000.0,650101000.0
March 2012,39569000.0,,-93495000.0,1328170000.0,615689000.0
June 2012,35439000.0,,-92801000.0,1275650000.0,594162000.0
