,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,63941.0,35933.25,-664581.0,,
June 2010,63941.0,35933.25,-664581.0,,
September 2010,40651.0,35933.25,-62558.0,,
December 2010,39105.0,35933.25,-268850.0,4419892.0,3200673.0
March 2011,5832.0,5832.0,-1716837.0,,
June 2011,8853.0,8853.0,-393702.0,,
September 2011,4833.0,4833.0,-23407.0,2316154.0,313180.0
December 2011,107298.0,100890.0,-2365353.0,277386.0,96135.0
March 2012,71437.0,58937.0,-42345.0,214164.0,73103.0
June 2012,41979.0,41979.0,145754.0,2735.0,2735.0
September 2012,74343.0,49038.0,773.0,9610.0,9610.0
December 2012,79807.0,-9441.0,-112593.0,19100.0,19100.0
March 2013,68376.0,39385.0,2645.0,28945.0,28945.0
June 2013,73055.0,43048.0,3116.0,293000.0,132409.0
September 2013,61168.0,29001.0,-14051.0,,
December 2013,155703.0,117788.0,-80686.0,227990.0,58558.0
March 2014,181348.0,52588.0,-76682.0,213252.0,47149.0
June 2014,111563.0,75619.0,-76682.0,264632.0,98613.0
September 2014,96190.0,59524.0,-52898.0,228672.0,66793.0
December 2014,84143.0,53035.0,-110951.0,197168.0,39431.0
March 2015,109278.0,80294.0,-40637.0,195571.0,41976.0
June 2015,159996.0,116037.0,47787.0,,
September 2015,142773.0,96143.0,15683.0,912364.0,763674.0
December 2015,,,,1058504.0,912899.0
March 2016,143462.0,98836.0,19569.0,1088048.0,941156.0
