,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,370603.5,40290.0,,-370603.5,,
December 2009,370603.5,40290.0,,-370603.5,,
March 2010,803617.0,215280.0,,-803617.0,,
June 2010,6428001.0,160870.0,,-6397872.0,,
September 2010,1288880.0,108493.0,,-1203918.0,,
December 2010,1063255.0,88938.0,,-1038633.0,1517618.0,62733.0
March 2011,899459.0,67728.0,1215627.0,-820547.0,,
June 2011,1708741.0,18075.0,1215627.0,-1724022.0,1439127.0,183983.0
September 2011,1087195.0,3381.0,876725.0,-1006010.0,1343125.0,141806.0
December 2011,459383.0,9866.0,165656.0,-335852.0,1351420.0,62339.0
March 2012,409748.0,16253.0,239009.0,-265970.0,1319661.0,82687.0
June 2012,,,432581.0,-491495.0,,
September 2012,,,273814.0,-322534.0,1203581.0,67482.0
December 2012,,,474354.0,-662080.0,1073964.0,18602.0
March 2013,,,628100.0,-725433.0,1193126.0,170053.0
June 2013,,,501760.0,-523090.0,1165417.0,162698.0
September 2013,,,351673.0,-451719.0,1118934.0,143581.0
December 2013,,,433065.0,-649516.0,768575.0,46426.0
March 2014,,,199459.0,-212454.0,841818.0,143431.0
June 2014,,,171874.0,-190658.0,730902.0,50308.0
September 2014,,,342989.0,-722180.0,351760.0,26148.0
