,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2010,8906.0,-8906.0,81035.0,41814.0,
March 2011,26354.0,-26354.0,,,
June 2011,31131.0,-31131.0,,,
September 2011,38165.0,-38550.0,,,
December 2011,39561.0,-40460.0,101614.0,4107.0,
March 2012,45433.0,-46474.0,98512.0,1005.0,
June 2012,91384.0,-92656.0,,,
September 2012,197731.0,-199017.0,67718.0,47.0,
December 2012,101254.0,-102543.0,122080.0,4409.0,
March 2013,62337.0,-64921.0,159011.0,990.0,
June 2013,43608.0,-47278.0,158355.0,334.0,
September 2013,59336.0,-64236.0,167485.0,825.0,
December 2013,31096.0,-36966.0,175424.0,2128.0,
March 2014,38259.0,-45596.0,254635.0,1339.0,
June 2014,104237.0,-112895.0,253320.0,21481.0,
September 2014,57817.0,-67427.0,331922.0,83.0,
December 2014,26618.0,-69711.0,331933.0,94.0,
March 2015,40361.0,-57591.0,345077.0,13238.0,
June 2015,36567.0,-54454.0,383668.0,51829.0,
September 2015,74304.0,-97072.0,369281.0,37442.0,
December 2015,41983.0,-75660.0,354098.0,22259.0,
March 2016,68268.0,-66498.0,349339.0,17500.0,
June 2016,91572.0,-270579.0,439212.0,107373.0,
September 2016,106365.0,-51369.0,473906.0,49161.0,
December 2016,158060.0,-171726.0,438959.0,26214.0,29792.0
March 2017,164072.0,-121835.0,570153.0,115361.0,
June 2017,165304.0,-894410.0,641654.0,194987.0,
September 2017,205228.0,-226484.0,618607.0,185219.0,
December 2017,849099.0,-895230.0,1953545.0,258383.0,216151.0
March 2018,259259.0,-343008.0,2155770.0,381264.0,235138.0
June 2018,,-548693.0,1820052.0,158362.0,
September 2018,,-451069.0,1958562.0,146430.0,
December 2018,,-971556.0,1523920.0,120217.0,
March 2019,,-336891.0,1568901.0,106236.0,
June 2019,,-515218.0,1603225.0,109874.0,
September 2019,,-3747943.0,1473205.0,48186.0,
December 2019,,-535748.0,1525283.0,61213.0,
March 2020,,-274410.0,5954.0,5954.0,
June 2020,,-2246644.0,58363.0,58363.0,
September 2020,,-585483.0,1075978.0,18062.0,
December 2020,,-608097.0,1115136.0,2168.0,
March 2021,,-773939.0,,,
June 2021,,-632934.0,1349295.0,199600.0,
September 2021,,-461153.0,1312198.0,118693.0,
December 2021,,-188706.0,1222362.0,28857.0,
March 2022,,-104746.0,1207521.0,13247.0,
June 2022,,-432081.0,1201422.0,7148.0,
