,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,10699000.0,2768500.0,-2898000.0,,
June 2011,10699000.0,2768500.0,-2898000.0,,
September 2011,10699000.0,2768500.0,-2898000.0,,
December 2011,10699000.0,2768500.0,-2898000.0,,
March 2012,11509000.0,3041000.0,-1721000.0,,
June 2012,12609000.0,3505000.0,-2260000.0,,
September 2012,14118000.0,4153000.0,-2751000.0,,
December 2012,16301000.0,4422000.0,-4048000.0,,
March 2013,17768000.0,5079000.0,-5790000.0,,
June 2013,17918000.0,5051000.0,-2278000.0,,
September 2013,20007000.0,5167000.0,-5786000.0,,
December 2013,21455000.0,5515000.0,-6277000.0,,
March 2014,22584000.0,5986000.0,-8481000.0,,
June 2014,24310000.0,6495000.0,-8907000.0,,
September 2014,23219000.0,6838000.0,-7391000.0,,
December 2014,26861000.0,6478000.0,-8985000.0,,
March 2015,24470000.0,6314000.0,-6926000.0,,
