,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,1179880.25,65579.0,-393513.5,,,
June 2009,1179880.25,65579.0,-393513.5,,,
September 2009,1179880.25,65579.0,-393513.5,,,
December 2009,1179880.25,65579.0,-393513.5,,,
March 2010,1825653.5,85605.5,-464436.0,,,
June 2010,1825653.5,85605.5,-464436.0,,,
September 2010,1706920.0,85412.0,-2897507.0,,,
December 2010,2901599.0,65915.0,-3678060.0,47805893.0,12066350.0,35208771.0
March 2011,3602000.0,368000.0,-4080000.0,,,
June 2011,3093000.0,267000.0,9433000.0,,,
September 2011,4185000.0,165000.0,-32334000.0,6285061.0,3542869.0,2325916.0
December 2011,4516000.0,415000.0,-2864000.0,39388000.0,5517000.0,33407000.0
March 2012,4757000.0,1325000.0,-2370000.0,37250000.0,3757000.0,33045000.0
June 2012,4866000.0,1335000.0,-2254000.0,,,
September 2012,4635000.0,1358000.0,-2878000.0,36178000.0,3784000.0,32012000.0
December 2012,13829000.0,1338000.0,-12065000.0,25369000.0,2676000.0,22292000.0
March 2013,3917000.0,823000.0,-9408000.0,25524000.0,3217000.0,21967000.0
June 2013,4004000.0,1165000.0,2200000.0,27217000.0,5240000.0,21687000.0
September 2013,3511000.0,1135000.0,959000.0,25379000.0,3593000.0,21535000.0
December 2013,21076000.0,1245000.0,-20346000.0,7565000.0,3522000.0,3834000.0
March 2014,3741000.0,980000.0,-2403000.0,6590000.0,2653000.0,3763000.0
June 2014,3434000.0,994000.0,-1103000.0,6550000.0,2697000.0,3703000.0
September 2014,3183000.0,966000.0,-2027000.0,6463000.0,2726000.0,3602000.0
