,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,84637750.0,7180250.0,,,
June 2009,84637750.0,7180250.0,,,
September 2009,84637750.0,7180250.0,,,
December 2009,84637750.0,7180250.0,,,
March 2010,83849000.0,2198000.0,,,
June 2010,86355000.0,10327000.0,,,
September 2010,86827000.0,-6865000.0,,,
December 2010,93834000.0,31980000.0,,,
March 2011,83602000.0,-461000.0,,,
June 2011,86075000.0,10013000.0,,,
September 2011,86994000.0,-11306000.0,,,
December 2011,97163000.0,32714000.0,,,
March 2012,92740000.0,-418000.0,,,
June 2012,94747000.0,11662000.0,,,
September 2012,92472000.0,-8858000.0,,,
December 2012,107373000.0,35793000.0,,,
March 2013,97947000.0,-6856000.0,,,
June 2013,97489000.0,9607000.0,,,
September 2013,98636000.0,-10971000.0,,,
December 2013,99054000.0,24862000.0,,,
March 2014,96054000.0,-18794000.0,,,
June 2014,93108000.0,11192000.0,,,
September 2014,94652000.0,-5268000.0,,,
December 2014,99802000.0,43720000.0,,,
March 2015,94475000.0,-8637000.0,,,
June 2015,95212000.0,1615000.0,,,
September 2015,92096000.0,-10183000.0,,,
December 2015,106076000.0,20985000.0,,,
March 2016,90144000.0,-15460000.0,,,
June 2016,85368000.0,41000.0,,,
September 2016,84564000.0,-15634000.0,,,
December 2016,95988000.0,-6844000.0,,,
March 2017,88509000.0,-18987000.0,,,
June 2017,113833000.0,-6258000.0,,,
September 2017,113706000.0,-17722000.0,,,
December 2017,149070000.0,5644000.0,,,
March 2018,107277000.0,-31678000.0,,,
June 2018,110914000.0,-16922000.0,,,
September 2018,109774000.0,-31353000.0,,,
December 2018,123209000.0,-7761000.0,,,
March 2019,106576000.0,-47490000.0,,,
June 2019,106310000.0,-23934000.0,,,
September 2019,111180000.0,-15914000.0,,,
