,NetIncomeLoss,Assets,AssetsCurrent
March 2009,89250000.0,,
June 2009,89250000.0,,
September 2009,89250000.0,,
December 2009,89250000.0,12094000000.0,1521000000.0
March 2010,94000000.0,,
June 2010,94000000.0,12252000000.0,1318000000.0
September 2010,94000000.0,12602000000.0,1476000000.0
December 2010,94000000.0,12968000000.0,1631000000.0
March 2011,96750000.0,12873000000.0,1395000000.0
June 2011,96750000.0,13144000000.0,1435000000.0
September 2011,96750000.0,13170000000.0,1421000000.0
December 2011,96750000.0,13534000000.0,1491000000.0
March 2012,,13580000000.0,1359000000.0
June 2012,,13749000000.0,1367000000.0
September 2012,,13964000000.0,1361000000.0
December 2012,,14616000000.0,1527000000.0
March 2013,,14757000000.0,1404000000.0
June 2013,,14938000000.0,1419000000.0
September 2013,,14997000000.0,1351000000.0
December 2013,,15164000000.0,1421000000.0
March 2014,,15342000000.0,1344000000.0
June 2014,,15626000000.0,1328000000.0
September 2014,,15871000000.0,1359000000.0
December 2014,,16852000000.0,2145000000.0
March 2015,,16406000000.0,1435000000.0
June 2015,,16368000000.0,1289000000.0
September 2015,,16506000000.0,1221000000.0
December 2015,,17146000000.0,1378000000.0
March 2016,,17368000000.0,1217000000.0
June 2016,,17672000000.0,1142000000.0
September 2016,,18446000000.0,1453000000.0
December 2016,,18707000000.0,1506000000.0
March 2017,,18458000000.0,1047000000.0
June 2017,,19056000000.0,1186000000.0
September 2017,,20019000000.0,2164000000.0
December 2017,,18739000000.0,1851000000.0
March 2018,,18584000000.0,1447000000.0
June 2018,,18901000000.0,1494000000.0
September 2018,,18816000000.0,1420000000.0
December 2018,,17654000000.0,1549000000.0
