,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,37476000.0,-108156500.0,,
June 2008,37476000.0,-108156500.0,,
September 2008,37476000.0,-108156500.0,,
December 2008,37476000.0,-108156500.0,,
March 2009,108465000.0,-71055000.0,,
June 2009,113246000.0,-73374000.0,,
September 2009,145278000.0,-82427000.0,,
December 2009,148307000.0,-98726000.0,11267853000.0,3876589000.0
March 2010,214428000.0,-94092000.0,,
June 2010,207499000.0,-125916000.0,10753421000.0,2346433000.0
September 2010,236178000.0,-139420000.0,10517341000.0,1529510000.0
December 2010,249688000.0,-128009000.0,11040486000.0,1858223000.0
March 2011,214864000.0,-226955000.0,10286409000.0,1371003000.0
June 2011,178232000.0,-168738000.0,9111999000.0,971320000.0
September 2011,176469000.0,-84791000.0,8764605000.0,873522000.0
December 2011,128502000.0,-236849000.0,8842652000.0,1287159000.0
March 2012,142655000.0,-181823000.0,8891809000.0,1654482000.0
June 2012,137693000.0,-145809000.0,8439819000.0,1407703000.0
September 2012,139365000.0,-213781000.0,8149658000.0,1339488000.0
December 2012,138489000.0,-187154000.0,7665789000.0,987688000.0
March 2013,141101000.0,-226953000.0,7437597000.0,918585000.0
