,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,47700000.0,10550000.0,,
June 2009,47700000.0,10550000.0,,
September 2009,47700000.0,10550000.0,,
December 2009,47700000.0,10550000.0,,
March 2010,44800000.0,8400000.0,,
June 2010,43000000.0,1300000.0,,
September 2010,43300000.0,4800000.0,,
December 2010,51700000.0,4700000.0,759700000.0,384200000.0
March 2011,52000000.0,3300000.0,,
June 2011,55700000.0,7400000.0,823400000.0,459900000.0
September 2011,55100000.0,4800000.0,787600000.0,438800000.0
December 2011,53700000.0,7900000.0,834000000.0,451200000.0
March 2012,52400000.0,5600000.0,800400000.0,422900000.0
June 2012,55100000.0,7600000.0,782300000.0,407300000.0
September 2012,54500000.0,6000000.0,798200000.0,424900000.0
December 2012,52700000.0,3700000.0,886300000.0,430100000.0
March 2013,56700000.0,10500000.0,840900000.0,386400000.0
June 2013,55500000.0,10200000.0,850300000.0,397000000.0
September 2013,55500000.0,-6200000.0,845100000.0,390500000.0
December 2013,57600000.0,4400000.0,900800000.0,410600000.0
March 2014,57200000.0,4800000.0,869400000.0,386400000.0
June 2014,57900000.0,-9700000.0,923400000.0,435900000.0
September 2014,56000000.0,8500000.0,1045500000.0,466100000.0
December 2014,65200000.0,3200000.0,1074000000.0,497300000.0
March 2015,59000000.0,9600000.0,1039400000.0,449700000.0
June 2015,55400000.0,2300000.0,1056700000.0,450200000.0
September 2015,52700000.0,3000000.0,1060000000.0,452300000.0
December 2015,55400000.0,20200000.0,1153700000.0,483500000.0
March 2016,57000000.0,4100000.0,1166600000.0,453400000.0
June 2016,55700000.0,2500000.0,1201100000.0,494200000.0
September 2016,53100000.0,7300000.0,1157500000.0,430000000.0
December 2016,54800000.0,7700000.0,1273000000.0,516700000.0
March 2017,63500000.0,3500000.0,1252300000.0,468800000.0
June 2017,61800000.0,4700000.0,1236700000.0,457400000.0
September 2017,62200000.0,3200000.0,1268400000.0,455300000.0
