,NetIncomeLoss,Assets
March 2012,240500.0,
June 2012,240500.0,
September 2012,441000.0,
December 2012,226000.0,354622000.0
March 2013,554000.0,
June 2013,-309000.0,
September 2013,8000.0,380522000.0
December 2013,-31000.0,432678000.0
March 2014,-882000.0,418189000.0
June 2014,-184000.0,431002000.0
September 2014,-111000.0,451480000.0
December 2014,212000.0,465826000.0
March 2015,373000.0,471257000.0
June 2015,302000.0,498850000.0
September 2015,346000.0,528418000.0
December 2015,607000.0,565137000.0
March 2016,639000.0,573004000.0
June 2016,946000.0,599806000.0
September 2016,1183000.0,632925000.0
December 2016,721000.0,644191000.0
March 2017,562000.0,632980000.0
June 2017,817000.0,675721000.0
September 2017,984000.0,699653000.0
December 2017,229000.0,738905000.0
March 2018,447000.0,778149000.0
June 2018,1407000.0,834904000.0
