,NetIncomeLoss,Assets
March 2009,3119750.0,
June 2009,3119750.0,
September 2009,3119750.0,
December 2009,3119750.0,
March 2010,4586000.0,
June 2010,4586000.0,
September 2010,4502000.0,
December 2010,1787000.0,1487644000.0
March 2011,3629000.0,
June 2011,3629000.0,1430807000.0
September 2011,4181000.0,1560949000.0
December 2011,3181000.0,1611869000.0
March 2012,3613000.0,1628711000.0
June 2012,3736000.0,1601765000.0
September 2012,4005000.0,1685836000.0
December 2012,3840000.0,1708550000.0
March 2013,3609000.0,1692596000.0
June 2013,4025000.0,1619807000.0
September 2013,3674000.0,1667130000.0
December 2013,3823000.0,1725469000.0
March 2014,3403000.0,1662045000.0
June 2014,3413000.0,1608943000.0
September 2014,2806000.0,1647586000.0
December 2014,2503000.0,1723464000.0
March 2015,3336000.0,1694985000.0
June 2015,3116000.0,1675888000.0
September 2015,3856000.0,1818341000.0
December 2015,2310000.0,2021237000.0
March 2016,3490000.0,1963630000.0
June 2016,4366000.0,1898710000.0
September 2016,3911000.0,1994655000.0
December 2016,3116000.0,2062658000.0
March 2017,3611000.0,2023544000.0
