,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-1417000.0,,
June 2009,-1417000.0,,
September 2009,-1417000.0,,
December 2009,-1417000.0,,
March 2010,-732000.0,,
June 2010,-815000.0,,
September 2010,-18000.0,,
December 2010,1275000.0,464166000.0,64833000.0
March 2011,1533000.0,,
June 2011,-410000.0,450585000.0,57798000.0
September 2011,1942000.0,445088000.0,58490000.0
December 2011,3250000.0,449542000.0,84917000.0
March 2012,3850000.0,433285000.0,60230000.0
June 2012,5417000.0,440127000.0,96530000.0
September 2012,3152000.0,414969000.0,85112000.0
December 2012,-453000.0,403910000.0,80017000.0
March 2013,4231000.0,406229000.0,86813000.0
June 2013,6197000.0,414531000.0,105516000.0
September 2013,2591000.0,408872000.0,105593000.0
December 2013,-695000.0,413792000.0,105641000.0
March 2014,-3515000.0,410650000.0,107821000.0
June 2014,-919000.0,412206000.0,110593000.0
September 2014,-867000.0,482598000.0,148282000.0
December 2014,-63688000.0,409833000.0,122886000.0
March 2015,-12764000.0,422056000.0,142207000.0
June 2015,-31068000.0,373647000.0,131004000.0
September 2015,-22006000.0,341961000.0,117355000.0
December 2015,86996000.0,303101000.0,100091000.0
March 2016,-6925000.0,300454000.0,106200000.0
June 2016,20733000.0,257144000.0,69198000.0
September 2016,-5506000.0,245331000.0,62403000.0
December 2016,-259000.0,235878000.0,58834000.0
March 2017,-2935000.0,239285000.0,70890000.0
June 2017,-410000.0,236560000.0,75569000.0
September 2017,-13276000.0,230857000.0,72901000.0
December 2017,20990000.0,236671000.0,68147000.0
March 2018,1129000.0,251808000.0,79659000.0
June 2018,601000.0,255827000.0,77826000.0
September 2018,-3946000.0,261938000.0,73278000.0
December 2018,2293000.0,261454000.0,61931000.0
March 2019,-2049000.0,868085000.0,51331000.0
June 2019,-1447000.0,847595000.0,43838000.0
September 2019,-11733000.0,814418000.0,36598000.0
December 2019,-3329000.0,794278000.0,32801000.0
March 2020,-136323000.0,667112000.0,54569000.0
