,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,895019.25,,,
June 2009,895019.25,,,
September 2009,895019.25,,,
December 2009,895019.25,,,
March 2010,931601.0,,,
June 2010,943642.0,,,
September 2010,873480.0,,,
December 2010,1162118.0,,,
March 2011,919659.0,21458807.0,13506987.0,1656415.0
June 2011,911553.0,,,
September 2011,724968.0,21921376.0,13582273.0,1625011.0
December 2011,1319852.0,22171254.0,13264823.0,1554739.0
March 2012,1062329.0,24162970.0,14099367.0,1547959.0
June 2012,828782.0,23676591.0,13700742.0,1523797.0
September 2012,-509484.0,22437544.0,13140351.0,1476095.0
December 2012,96585.0,20779651.0,13492799.0,1492661.0
March 2013,1179307.0,23833945.0,14543933.0,2512869.0
June 2013,1027784.0,23470714.0,14261878.0,2580146.0
September 2013,699174.0,23816640.0,14475025.0,2599393.0
December 2013,1486179.0,24242200.0,14373484.0,2617658.0
March 2014,711334.0,37465539.0,16991743.0,11985598.0
June 2014,877356.0,39598796.0,19311285.0,11953317.0
September 2014,962378.0,38651192.0,19435429.0,12147110.0
