,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,219145.0,14540244.25,,,
June 2009,219145.0,14540244.25,,,
September 2009,219145.0,14540244.25,,,
December 2009,219145.0,14540244.25,,,
March 2010,415349.5,6783946.0,,,
June 2010,415349.5,6258235.0,,,
September 2010,1055377.0,2763261.0,,,
December 2010,646185.0,9964998.0,299511009.0,109999314.0,7816570.0
March 2011,633897.0,7132774.0,,,
June 2011,628841.0,10704209.0,,,
September 2011,846044.0,18354949.0,350293242.0,152988440.0,12918831.0
December 2011,391595.0,9609544.0,337266685.0,143326333.0,11015705.0
March 2012,1242162.0,4706044.0,366042593.0,175510778.0,11950381.0
June 2012,1001803.0,1848517.0,,,
September 2012,745151.0,-3748280.0,420267947.0,226399057.0,8612235.0
December 2012,383719.0,3128709.0,443864161.0,246177716.0,10764092.0
March 2013,1230375.0,1353839.0,410020607.0,214748298.0,10626029.0
June 2013,916087.0,1068480.0,375719902.0,169474153.0,10579750.0
September 2013,1856540.0,2763622.0,412743420.0,211630438.0,10435477.0
