,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,417965.0,417965.0,-427988.0,1371000.0,1371000.0
June 2012,909777.0,909777.0,-916508.0,,
September 2012,510765.0,510765.0,-520217.0,,
December 2012,23904.0,23904.0,-35926.0,5001.0,5001.0
March 2013,123866.0,112556.0,-138027.0,4384.0,4384.0
June 2013,57708.0,57708.0,-87317.0,,
September 2013,838859.0,72109.0,-876409.0,207672.0,1146.0
December 2013,60535.0,60535.0,-109117.0,185541.0,985.0
March 2014,14857.0,14857.0,-57144.0,163839.0,776.0
June 2014,67841.0,42841.0,-243964.0,239.0,239.0
September 2014,10138.0,10138.0,-27924.0,119.0,119.0
December 2014,-15805.0,9195.0,-27405.0,,
March 2015,9008.0,9008.0,-27278.0,,
June 2015,26324.0,26324.0,-44052.0,61.0,61.0
September 2015,35822.0,35822.0,-53047.0,7384.0,7384.0
December 2015,29165.0,,-39457.0,2310.0,2310.0
March 2016,42541.0,,-53227.0,1539.0,1539.0
June 2016,8045.0,,-18919.0,639.0,639.0
September 2016,11577.0,,-22853.0,519.0,519.0
December 2016,28586.0,,-1439.0,349.0,349.0
March 2017,40652.0,,-65881.0,229.0,229.0
June 2017,43627.0,,-51699.0,109.0,109.0
September 2017,33970.0,,-42131.0,,
December 2017,29855.0,,-37964.0,0.0,
