,NetIncomeLoss,Assets,AssetsCurrent
March 2010,195700.0,,
June 2010,253100.0,,
September 2010,274800.0,,
December 2010,-66889600.0,58390600.0,7328700.0
March 2011,785000.0,,
June 2011,860900.0,53427900.0,5564900.0
September 2011,86000.0,51266900.0,4442200.0
December 2011,-14341900.0,34522900.0,3888700.0
March 2012,76800.0,32923700.0,3374900.0
June 2012,-494100.0,30917400.0,2294100.0
September 2012,-952500.0,29457700.0,1737900.0
December 2012,-1068200.0,28316400.0,2116700.0
March 2013,-392500.0,27050300.0,1706300.0
June 2013,-396000.0,26786600.0,1888700.0
September 2013,-270500.0,25875200.0,1686700.0
December 2013,-441300.0,24304200.0,2705500.0
March 2014,154200.0,23789000.0,2625500.0
June 2014,-71000.0,22176300.0,1421200.0
September 2014,-444800.0,21184000.0,847800.0
December 2014,-14187800.0,7874100.0,913000.0
March 2015,-148300.0,7738700.0,980800.0
June 2015,-322800.0,7357600.0,670000.0
September 2015,-966600.0,6472400.0,664200.0
December 2015,-3376700.0,3351900.0,498500.0
March 2016,-256400.0,3192500.0,379500.0
June 2016,-343600.0,3144800.0,259500.0
